date,rel_day,AR,AR_std
2022-09-23,-10,0.001488937050850462,0.0031717769740497244
2022-09-26,-9,0.004435239423083693,0.003155560500721123
2022-09-27,-8,-0.00015129380090521047,0.003152582281778325
2022-09-28,-7,-0.0047544738741484675,0.0031690485984736077
2022-09-29,-6,-0.002097567712995678,0.0031577911900451824
2022-09-30,-5,0.00048212863795193267,0.003158017813734362
2022-10-03,-4,-0.004095126867866717,0.0031838202298102936
2022-10-04,-3,-0.005736009707433654,0.0031948239993701932
2022-10-05,-2,0.001226198897311147,0.0031458381572688696
2022-10-06,-1,0.0032827465070977098,0.0031526519116473694
2022-10-07,0,-0.0019126295992887635,0.003169091550768824
2022-10-10,1,0.0014620722823656465,0.003147840876193597
2022-10-11,2,-0.0025875909249882274,0.0031532227517593833
2022-10-12,3,0.0028081540568887084,0.003144323716345012
2022-10-13,4,-0.0005839115459767563,0.0032014931710624387
2022-10-14,5,-9.906386184247579e-05,0.003161406997863102
2022-10-17,6,-0.0007805907157641401,0.0031687603552530085
2022-10-18,7,-0.005995565440737151,0.003150268416549909
2022-10-19,8,0.00788118660467489,0.0031647679601635604
2022-10-20,9,0.002166430857142126,0.003151901857654732
2022-10-21,10,-0.0026525235873498185,0.0031687297435538083
