date,rel_day,AR,AR_std
2018-03-08,-10,-0.00397965150980215,0.006364224284792872
2018-03-09,-9,-0.0024546203719720723,0.0064364316568406126
2018-03-12,-8,0.003941961170272958,0.0063562602405013826
2018-03-13,-7,-0.002332294192968213,0.0063589309482560315
2018-03-14,-6,0.005183456105332381,0.006374530752170256
2018-03-15,-5,-0.007274409555790961,0.006359435669624574
2018-03-16,-4,0.006489560577955914,0.00635515329888849
2018-03-19,-3,-0.004438816474133073,0.006427404187511624
2018-03-20,-2,0.006885315639290418,0.006347291107251401
2018-03-21,-1,0.025132740523766257,0.0063850417872402514
2018-03-22,0,0.005736305001207625,0.00659103071654808
2018-03-23,1,0.013958517689905327,0.006495770621806518
2018-03-26,2,-0.00400907217120924,0.006591651210365088
2018-03-27,3,0.005088069488862132,0.006468287493742844
2018-03-28,4,-0.01355152158872791,0.0063727059496682115
2018-03-29,5,0.008443549944414132,0.006407671131855117
2018-04-02,6,-0.001623981069121358,0.006524628766531469
2018-04-03,7,0.007617863412499896,0.006386420098919982
2018-04-04,8,-0.003789721337644169,0.006388305287497378
2018-04-05,9,0.011199522833503782,0.00636780142128755
2018-04-06,10,0.00782478781793324,0.006516634953220373
