month,n_articles,n_gep_articles,GEP_monthly
2005-05,190180,1232,0.006478073404143443
2005-06,208620,1076,0.0051577030006710765
2005-07,198460,1328,0.006691524740501865
2005-08,199236,1148,0.005762010881567589
2005-09,211736,1848,0.008727849775191749
2005-10,227716,1152,0.005058933056965694
2005-11,215604,1148,0.005324576538468674
2005-12,198668,964,0.0048523164274065275
2006-01,221040,2840,0.012848353239232719
2006-02,217564,2096,0.009633946792667904
2006-03,247992,2292,0.009242233620439369
2006-04,219340,2096,0.009555940548919485
2006-05,250084,2792,0.011164248812399033
2006-06,248148,2448,0.00986508051646598
2006-07,239552,3040,0.012690355329949238
2006-08,254324,1912,0.007517969204636606
2006-09,221780,2328,0.010496888808729371
2006-10,269764,2784,0.010320131670645454
2006-11,260744,1820,0.006980026386033811
2006-12,213728,1680,0.007860458152418027
2007-01,244804,1460,0.005963954837339259
2007-02,247868,2112,0.008520664224506593
2007-03,267988,2436,0.009089959251906803
2007-04,261436,1048,0.00400862926299362
2007-05,278260,1440,0.005175016171925537
2007-06,261784,1932,0.007380130183662867
2007-07,267884,1460,0.005450120201281152
2007-08,270692,1216,0.004492190386121496
2007-09,238520,1912,0.008016099278886466
2007-10,309664,2116,0.006833212772553477
2007-11,278972,1832,0.006566967294208738
2007-12,219916,1580,0.007184561377980683
2008-01,296416,1292,0.004358739069415956
2008-02,285408,1880,0.006587061329745487
2008-03,289456,1164,0.0040213365761981095
2008-04,311424,1128,0.003622071516646116
2008-05,292112,1120,0.0038341458070876924
2008-06,287420,1532,0.005330178832370747
2008-07,331876,2224,0.006701298075184708
2008-08,285752,2980,0.010428623421708335
2008-09,361020,2216,0.006138164090632098
2008-10,440796,1564,0.0035481265710215156
2008-11,338892,1340,0.003954062061069603
2008-12,312548,1220,0.0039034004376927705
2009-01,327340,1476,0.004509073134966702
2009-02,343756,1636,0.004759189657780519
2009-03,383360,1728,0.004507512520868113
2009-04,368400,2480,0.006731813246471227
2009-05,348144,1704,0.004894526402867779
2009-06,354988,2416,0.006805863860186823
2009-07,364860,2104,0.005766595406457272
2009-08,325548,1044,0.003206900364923145
2009-09,335152,2448,0.00730414856542703
2009-10,354676,2052,0.00578556203408181
2009-11,304908,1932,0.006336337518202212
2009-12,285648,1852,0.006483504172968129
2010-01,293292,1476,0.005032527310666503
2010-02,314160,2080,0.006620830150241915
