date,rel_day,AR,AR_std
2022-09-23,-10,0.0002659619772257312,0.020836710064204813
2022-09-26,-9,0.012149600376646131,0.02073017736793501
2022-09-27,-8,-0.011832174962132787,0.020710612220345342
2022-09-28,-7,-0.007441117621453651,0.02081878624065387
2022-09-29,-6,-0.014574458541561308,0.0207448316853946
2022-09-30,-5,0.004916592666219324,0.02074632046980276
2022-10-03,-4,-0.01066694644661742,0.02091582717444464
2022-10-04,-3,0.01414644295651889,0.020988115471449395
2022-10-05,-2,0.011041087919546003,0.020666307287120166
2022-10-06,-1,-0.003531645082879148,0.020711069647650272
2022-10-07,0,0.0006577525036762857,0.020819068411982226
2022-10-10,1,-0.024288822067363672,0.020679463973077614
2022-10-11,2,-0.024524442464802627,0.02071481973159513
2022-10-12,3,-0.004256785370243562,0.02065635830057478
2022-10-13,4,-0.02025078773106464,0.021031928008729495
2022-10-14,5,0.006447077624584192,0.02076858541706183
2022-10-17,6,0.007805952112328943,0.02081689265214978
2022-10-18,7,-0.01505929543167361,0.020695411486092392
2022-10-19,8,-0.02948254507167566,0.02079066496350042
2022-10-20,9,0.011603991354049914,0.02070614223386773
2022-10-21,10,-0.007856226282021402,0.02081669155128234
