date,rel_day,AR,AR_std
2021-10-18,-10,-0.005013980515701438,0.008385153486395675
2021-10-19,-9,0.00838061500658339,0.008401161437140736
2021-10-20,-8,-0.0011162485845658211,0.008397459046139914
2021-10-21,-7,-0.010578942722417429,0.008394288311808003
2021-10-22,-6,0.002036215190777023,0.008392951090651602
2021-10-25,-5,-3.028544584464995e-05,0.008387346468650803
2021-10-26,-4,-0.004306698646754152,0.008394222238291683
2021-10-27,-3,-0.0014981642593891393,0.008424721829805503
2021-10-28,-2,-0.009933091021825336,0.008412511775620605
2021-10-29,-1,-0.01722442607903698,0.008390727075898633
2021-11-01,0,0.001244350865474534,0.008473060831139977
2021-11-02,1,-0.010797205849776418,0.008386871736906122
2021-11-03,2,-0.0040790115578340025,0.008430478694807038
2021-11-04,3,-0.006756056246169746,0.008403446100690186
2021-11-05,4,-0.0035139092770286665,0.008400993024082985
2021-11-08,5,0.008393797663646306,0.008380083330808101
2021-11-09,6,0.0002517166364458482,0.008386301076604603
2021-11-10,7,0.007284977130651947,0.008420178575119844
2021-11-11,8,0.015659438640391498,0.008386245965261998
2021-11-12,9,-0.0035702578362792636,0.00840240271993551
2021-11-15,10,-0.0006045326917872517,0.008393387168805989
