date,rel_day,AR,AR_std
2025-03-19,-10,-0.00640685278166073,0.008263396654621447
2025-03-20,-9,-0.007342971018857427,0.008240201168533327
2025-03-21,-8,-0.006364998059639714,0.008248322975022628
2025-03-24,-7,-0.008979880570839975,0.008308448960553551
2025-03-25,-6,-0.0023874969373296013,0.008270444873154446
2025-03-26,-5,0.003313464254164844,0.008306650680053292
2025-03-27,-4,0.006953358512475978,0.008242687177958072
2025-03-28,-3,-0.005987353874261353,0.00832477597479091
2025-03-31,-2,-0.0019724386233785436,0.008304914834869202
2025-04-01,-1,0.0010998866308549783,0.008246057931983042
2025-04-02,0,-0.005334101885091605,0.00826024785045792
2025-04-03,1,0.009805219513575651,0.00885791387121941
2025-04-04,2,-0.027417093557861594,0.009683568938656717
2025-04-07,3,-0.03638876357829057,0.00824424650452173
2025-04-08,4,-0.0013958901793025124,0.008328300848210355
2025-04-09,5,0.006319068650694641,0.010197264073106138
2025-04-10,6,0.0039057788182038124,0.00852906252836
2025-04-11,7,0.019310956801483606,0.008321832774498236
2025-04-14,8,0.004318571279246517,0.008255643317024499
2025-04-15,9,-0.00030440159755614274,0.008239616502492754
2025-04-16,10,0.0010024337915039826,0.008434805573836867
