date,rel_day,AR,AR_std
2018-04-24,-10,0.010320308875455918,0.006398868404665563
2018-04-25,-9,-0.008721444026499941,0.006295736288045816
2018-04-26,-8,0.0029283837678085803,0.006350823167007669
2018-04-27,-7,0.006150300821783708,0.006292291414304071
2018-04-30,-6,0.001075578366761822,0.006304040561842117
2018-05-01,-5,-0.008818122332586118,0.006307103960785627
2018-05-02,-4,-0.0030848707587471597,0.006414834550112269
2018-05-03,-3,0.0004810301846543911,0.006308450102428507
2018-05-04,-2,-0.00984511782846368,0.0063218004315983845
2018-05-07,-1,-0.011246691614178274,0.006307609332442945
2018-05-08,0,0.004724448200913287,0.00630605716501842
2018-05-09,1,-0.007230342917275912,0.006310841654008104
2018-05-10,2,0.011674113436109981,0.00631321825743612
2018-05-11,3,-0.00461224453444984,0.00629643679407195
2018-05-14,4,0.0010285485734707962,0.006297251509906356
2018-05-15,5,-0.01499584923353849,0.006332486730293408
2018-05-16,6,0.008496999652078903,0.006327413635551738
2018-05-17,7,-0.01584077009551147,0.006344691472982817
2018-05-18,8,-0.007627468367234794,0.006333403847949348
2018-05-21,9,-0.0008889964566344616,0.006312381566918015
2018-05-22,10,0.009373145816467341,0.006354140208789008
