date,rel_day,AR,AR_std
2022-02-11,-10,2.6614202351279287e-05,0.0008375518525384496
2022-02-14,-9,0.00023009323414411881,0.0008234658869522004
2022-02-15,-8,3.168939965597119e-05,0.0008304395929051608
2022-02-16,-7,0.0008324162250206612,0.0008215357253586765
2022-02-17,-6,0.0003841293021366876,0.0008336554691956736
2022-02-18,-5,0.0007638072399994596,0.0008237611722889778
2022-02-22,-4,0.0005889539517720237,0.0008247808207538926
2022-02-23,-3,-3.336773344879418e-05,0.0008308163303932106
2022-02-24,-2,0.00023038772260878387,0.0008447318430062896
2022-02-25,-1,-0.0011179643901351108,0.0008397762425725685
2022-02-28,0,-0.0015074331770200343,0.0008235649350520545
2022-03-01,1,-0.00010714685143901372,0.000830781924958022
2022-03-02,2,0.0007947669629113328,0.0008322021506657652
2022-03-03,3,0.0017954890548512598,0.0008246926727578206
2022-03-04,4,0.0014893782786337979,0.0008242320599900304
2022-03-07,5,0.0017753207192433458,0.0008521951990146497
2022-03-08,6,-0.00039171709718678355,0.0008277683615738104
2022-03-09,7,-0.0008317758590879951,0.0008392132941125169
2022-03-10,8,0.00014351532609124893,0.0008234957377374876
2022-03-11,9,0.00027722311828429214,0.0008277831840420019
2022-03-14,10,2.6484433425373946e-05,0.0008283691333157362
