date,rel_day,AR,AR_std
2018-04-24,-10,0.023355272107110865,0.009531315341867888
2018-04-25,-9,-0.005552187562113522,0.009443066474734075
2018-04-26,-8,-0.008263285432411623,0.009492545907497195
2018-04-27,-7,-0.0026367846130733335,0.009399140866223323
2018-04-30,-6,0.008326507629131393,0.009407516646012453
2018-05-01,-5,-0.00024244987889692382,0.009430643469465958
2018-05-02,-4,0.004097456422601869,0.009502143145411644
2018-05-03,-3,-0.005005636422583527,0.009412959021731202
2018-05-04,-2,-0.011552853244242415,0.009434371732022254
2018-05-07,-1,-0.010211176762078007,0.009411308728843734
2018-05-08,0,0.015080312599247078,0.00939980828117256
2018-05-09,1,-0.0002061235088778677,0.00942372377019244
2018-05-10,2,0.00045593792193149643,0.009433167839380563
2018-05-11,3,-0.0013726652395124423,0.009406782520727441
2018-05-14,4,0.00737887022783182,0.009396015030306331
2018-05-15,5,-0.007384375918112428,0.009430662047092853
2018-05-16,6,0.013610066075666368,0.009430092342828838
2018-05-17,7,-0.017911657712411096,0.009409402581070017
2018-05-18,8,0.005282880568207768,0.009444874473243563
2018-05-21,9,-0.0012244047554654629,0.00940783274956934
2018-05-22,10,-0.0033031412983919343,0.009434875762770894
