month,n_articles,n_gep_articles,GEP_monthly
2002-12,91096,3024,0.033195749538947925
2003-01,144664,3924,0.027124923961732012
2003-02,146928,5244,0.03569095066971578
2003-03,170000,6300,0.03705882352941176
2003-04,158372,3312,0.020912787613972167
2003-05,158980,3200,0.020128318027424832
2003-06,160848,1936,0.012036208097085447
2003-07,180980,1948,0.010763620289534755
2003-08,152116,2004,0.013174156564726919
2003-09,177704,2404,0.013528114167379462
2003-10,184828,2128,0.011513407059536435
2003-11,161668,3096,0.019150357522824554
2003-12,169972,2480,0.01459063845809898
2004-01,162992,1404,0.008613919701580446
2004-02,176236,1952,0.01107605710524524
2004-03,200812,2404,0.011971396131705277
2004-04,184316,1836,0.009961153670869593
2004-05,166464,1692,0.010164359861591695
2004-06,172344,2520,0.01462191895279209
2004-07,188120,1804,0.009589623644482246
2004-08,179184,2208,0.012322528797214037
2004-09,168580,2536,0.01504330288290426
2004-10,185164,1844,0.009958739279773606
2004-11,174664,2540,0.01454220675124811
2004-12,165492,2052,0.012399390907113336
2005-01,183420,1380,0.007523716061498201
2005-02,182364,2112,0.011581233138119366
2005-03,208924,1992,0.009534567593957611
2005-04,206376,1468,0.007113230220568283
2005-05,190180,1732,0.009107161636344516
2005-06,208620,2140,0.010257885150033555
2005-07,198460,1836,0.009251234505693843
2005-08,199236,1984,0.00995803971169869
2005-09,211736,2328,0.01099482374277402
2005-10,227716,2200,0.009661156879621985
2005-11,215604,2044,0.009480343592883248
2005-12,198668,2020,0.010167716995187951
2006-01,221040,3420,0.015472312703583062
2006-02,217564,2248,0.010332591789082753
2006-03,247992,3156,0.012726216974741121
2006-04,219340,2856,0.013020880824291054
2006-05,250084,3144,0.01257177588330321
2006-06,248148,2928,0.011799410029498525
2006-07,239552,3084,0.012874031525514293
2006-08,254324,2920,0.011481417404570548
2006-09,221780,3552,0.016015871584453063
2006-10,269764,3484,0.012914992363695674
2006-11,260744,2148,0.008237965207253091
2006-12,213728,1920,0.008983380745620603
2007-01,244804,1480,0.00604565284880966
2007-02,247868,2020,0.00814949892684816
2007-03,267988,3536,0.013194620654656179
2007-04,261436,2368,0.009057666120962683
2007-05,278260,2152,0.007733774168044275
2007-06,261784,2208,0.008434434495614705
2007-07,267884,1860,0.0069433038180705085
2007-08,270692,1544,0.005703899635009531
2007-09,238520,1968,0.008250880429314104
2007-10,309664,2248,0.0072594812441872485
2007-11,278972,2128,0.007628005677989189
2007-12,219916,1676,0.007621091689554193
2008-01,296416,1804,0.0060860412393393066
2008-02,285408,2364,0.008282879246552305
2008-03,289456,2092,0.0072273506163285615
2008-04,311424,2448,0.007860665844636251
2008-05,292112,1980,0.006778222051815742
2008-06,287420,3424,0.011912880105768561
2008-07,331876,3044,0.009172100423049574
2008-08,285752,2332,0.008160922758195919
2008-09,361020,2380,0.006592432552213174
2008-10,440796,2436,0.005526365937984918
2008-11,338892,1948,0.005748143951465364
2008-12,312548,1992,0.006373421042527867
2009-01,327340,2352,0.007185189711003849
2009-02,343756,2312,0.006725700787768068
2009-03,383360,2924,0.007627295492487479
2009-04,368400,3448,0.009359391965255157
2009-05,348144,2600,0.0074681740888827616
2009-06,354988,3804,0.0107158551838372
2009-07,364860,2936,0.008046922107109576
2009-08,325548,2236,0.006868418789241525
2009-09,335152,3540,0.010562371700004774
2009-10,354676,2452,0.006913351904273196
2009-11,304908,2496,0.008186075799913416
2009-12,285648,2144,0.007505741331989021
2010-01,293292,2528,0.008619396369488427
2010-02,314160,2516,0.008008658008658008
2010-03,293576,2856,0.009728315666130746
2010-04,324360,3188,0.009828585522259218
2010-05,306016,2824,0.00922827564571787
2010-06,289352,3224,0.011142138295225193
2010-07,307264,2576,0.00838367006873568
2010-08,296976,2684,0.009037767361672324
2010-09,283808,2236,0.007878565790957267
2010-10,323520,2312,0.007146389713155292
2010-11,331484,2364,0.007131565927767253
2010-12,274852,2560,0.009314103590295868
2011-01,292908,1944,0.006636896226801589
2011-02,306996,2664,0.008677637493648126
2011-03,325312,5556,0.017078988786149912
2011-04,297304,3536,0.011893550036326453
2011-05,318120,3888,0.012221803093172388
2011-06,296804,3132,0.01055241843101845
2011-07,310240,2240,0.007220216606498195
2011-08,326500,3432,0.010511485451761103
2011-09,275264,2832,0.010288305045338293
2011-10,290336,2692,0.009272015871266396
2011-11,290964,4428,0.015218377531240978
2011-12,230864,3912,0.01694504123639892
2012-01,262160,5348,0.02039975587427525
2012-02,289756,4432,0.015295628045666008
2012-03,282316,4388,0.015542866858413976
2012-04,279040,4204,0.015065940366972477
2012-05,312156,5228,0.01674803623829111
2012-06,242292,3668,0.015138758192594061
2012-07,276084,4428,0.016038596948754726
2012-08,278580,4032,0.014473400818436356
2012-09,222712,3404,0.015284313373325191
2012-10,285980,3960,0.013847122176375971
2012-11,272048,3880,0.014262189025466094
2012-12,206840,3840,0.018565074453684008
2013-01,267060,3132,0.01172770164008088
2013-02,259312,3204,0.012355772197198741
2013-03,241312,4904,0.020322238429916456
2013-04,274544,3052,0.01111661518736523
2013-05,289888,3516,0.012128822165801965
2013-06,233380,3136,0.013437312537492502
2013-07,289424,1920,0.006633865885344685
2013-08,276880,2756,0.009953770586535684
2013-09,246712,3876,0.0157106261551931
2013-10,312700,3556,0.011371921969939238
2013-11,268620,4364,0.01624599806417988
2013-12,222140,3248,0.014621409921671017
2014-01,280424,4864,0.017345163038826918
2014-02,281468,4796,0.017039237142410506
2014-03,286468,14356,0.05011379979613779
2014-04,302144,11144,0.036883075619572124
2014-05,290616,8144,0.028023233407658214
2014-06,268828,5628,0.02093531923757942
2014-07,318552,19328,0.06067455234938095
2014-08,276948,8164,0.02947845804988662
2014-09,275364,10488,0.038087767464156534
2014-10,336012,4692,0.013963787007606872
2014-11,283808,6816,0.024016236328785658
2014-12,253808,4700,0.018517934816869443
2015-01,293144,4728,0.016128592091258904
2015-02,308760,4380,0.014185775359502526
2015-03,316672,5148,0.016256568310428456
2015-04,331752,5244,0.015806988352745424
2015-05,305380,2480,0.008121029536970333
2015-06,287452,3680,0.012802137400331186
2015-07,328256,3720,0.011332618444141159
2015-08,299236,3288,0.010987982729350747
2015-09,286432,1852,0.00646575801586415
2015-10,349460,3336,0.009546156927831511
2015-11,315392,1540,0.0048828125
2015-12,251244,4312,0.017162598907834614
2016-01,276196,7280,0.026358093527784617
2016-02,318468,3800,0.01193212504867051
2016-03,286648,5584,0.01948033825458402
2016-04,297728,1624,0.005454643164230439
2016-05,311776,4552,0.014600225803140717
2016-06,276112,3364,0.012183461783624037
2016-07,294412,3908,0.013273915465402226
2016-08,307656,2724,0.00885404477728372
2016-09,264288,5064,0.019160915365056302
2016-10,286708,3864,0.013477126553845725
2016-11,287944,3780,0.013127552579668269
2016-12,226448,6476,0.02859817706493323
2017-01,311848,7760,0.02488391780611067
2017-02,307104,6556,0.021347817026154008
2017-03,326192,6304,0.019326041104625498
2017-04,285244,6708,0.023516708502194613
2017-05,342172,7380,0.021568100253673592
2017-06,306924,5804,0.01891021881638451
2017-07,303284,12480,0.041149549597077326
2017-08,333644,12108,0.03629017755451919
2017-09,298488,11472,0.03843370587762322
2017-10,321932,8544,0.026539766161798144
2017-11,320776,7192,0.02242062997231713
2018-01,314916,9056,0.028756874849166128
2018-02,311020,7408,0.023818403961160053
2018-03,324448,16716,0.05152135319064997
2018-04,326792,20124,0.06158045484589586
2018-05,363688,20136,0.05536613800840281
2018-06,298140,20792,0.06973904876903468
2018-07,319236,23160,0.07254820884862609
2018-08,332908,28208,0.08473211818280126
2018-09,288712,23480,0.08132672005320181
2018-10,363412,17992,0.04950854677335916
2018-11,345352,17504,0.050684518983529846
2018-12,270620,8200,0.030300790776734907
2019-01,334224,13260,0.03967399109579205
2019-02,328188,13564,0.04132996940777847
2019-03,329312,15884,0.04823389369351861
2019-04,328376,16872,0.05138012522230614
2019-05,368472,29328,0.07959356477561388
2019-06,294724,18984,0.06441280655800002
2019-07,331672,17956,0.05413782290938035
2019-08,336288,19036,0.05660624226853173
2019-09,311660,13296,0.04266187512032343
2019-10,374412,17684,0.04723139215623431
2019-11,332276,12940,0.03894352887358702
2019-12,269756,15576,0.057741069707439314
2020-01,327708,15876,0.04844556739536417
2020-02,324480,6860,0.021141518737672584
2020-03,414820,7100,0.017115857480352926
2020-04,374444,5140,0.013727019260556986
2020-05,339860,8344,0.024551285823574413
2020-06,326272,9008,0.027608866222047862
2020-07,339512,9696,0.028558637102665003
2020-08,308744,8524,0.02760863369004742
2020-09,300640,9292,0.0309073975518893
2020-10,333552,11220,0.033637933515613755
2020-11,312432,6320,0.020228401700209966
2020-12,278260,9852,0.03540573564292388
2021-01,299828,10508,0.03504676014248169
2021-02,328932,9172,0.027884182749018036
2021-03,354412,11764,0.033193007008792026
2021-04,322944,9432,0.02920630202140309
2021-05,327632,7092,0.021646237241783464
2021-06,313392,7588,0.02421248787461071
2021-07,316608,6844,0.021616636345259753
2021-08,340800,5944,0.01744131455399061
2021-09,293856,5052,0.017192094086899708
2021-10,312144,6108,0.019567891742272796
2021-11,351192,6884,0.019601813253149275
2021-12,286080,12976,0.0453579418344519
2022-01,296856,10552,0.03554585388201687
2022-02,366644,28244,0.07703385300182193
2022-03,348780,45724,0.13109696656918401
2022-04,280820,20488,0.07295776654084467
2022-05,373868,17852,0.04774947307605893
2022-06,299424,16764,0.05598749599230523
2022-07,327584,12304,0.03755983198202598
2022-08,333268,8680,0.026045104840548748
2022-09,277500,12480,0.04497297297297297
2022-10,312148,8296,0.026577136486538436
2022-11,360268,10508,0.02916717554709272
2022-12,247160,8152,0.03298268328208448
2023-01,1005214,23016,0.022896617038759906
2023-02,1071308,32354,0.03020046522568673
2023-03,1189342,28364,0.023848480924746625
2023-04,970326,22358,0.023041740610887474
2023-05,1221962,34482,0.02821855344110537
2023-06,940674,10038,0.010671072018573917
2023-07,988750,18648,0.018860176991150442
2023-08,1140440,20258,0.017763319420574516
2023-09,437556,9562,0.021853202790042874
2023-10,535199,19488,0.036412624089357415
2023-11,497574,13755,0.02764412931543851
2023-12,384048,13664,0.03557888597258676
2024-01,267772,6104,0.022795512600271874
2024-02,302224,9608,0.031790989464767855
2024-03,273800,5052,0.018451424397370342
2024-04,285364,10028,0.03514108296771842
2024-05,298628,7336,0.024565680378263257
2024-06,220984,6560,0.029685407088295986
2024-07,282924,5828,0.02059917150895647
2024-08,276572,6664,0.02409499153927368
2024-09,236680,7592,0.03207706608078418
2024-10,289376,7460,0.025779608536989938
2024-11,281540,11684,0.04150031967038432
2024-12,220364,9464,0.04294712384963061
2025-01,270936,25572,0.09438391354415802
2025-02,290212,24596,0.08475183658842501
2025-03,288032,30688,0.10654371736473725
2025-04,318920,31248,0.09798068481123792
2025-05,300288,27192,0.09055306905370844
2025-06,255844,19536,0.07635903128468911
2025-07,297976,26852,0.09011464010524338
2025-08,278472,22580,0.0810853514895573
2025-09,265216,18624,0.07022200772200772
2025-10,307900,21656,0.07033452419616759
2025-11,253784,8780,0.03459634965167229
2025-12,232400,11980,0.05154905335628227
