date,score_volume,n_articles,n_gep_articles,score
2013-02-09,0.19522303485147036,596,196,0.00032755542760313816
2013-02-10,0.2815798963865712,608,235,0.00046312482958317633
2013-02-11,2.0401563232829756,5072,1787,0.0004022390227292933
2013-02-12,2.811479473902059,6759,2527,0.0004159608631309453
2013-02-13,2.6152544157469433,7007,2472,0.0003732345391389958
2013-02-14,2.8541939621243126,7787,2685,0.0003665331914889319
2013-02-15,2.1040757034297832,5751,1799,0.0003658625810171767
2013-02-16,0.23841773493713755,613,247,0.00038893594606384595
2013-02-17,0.22364567923177187,720,210,0.00031061899893301646
2013-02-18,1.1305042129902525,3177,980,0.00035584016776526675
2013-02-19,2.118675303171733,5982,1801,0.00035417507575588987
2013-02-20,2.0406397670997807,6382,1965,0.00031974925839858674
2013-02-21,2.4176104875650046,6905,2102,0.0003501246180398269
2013-02-22,1.8081596955645047,5435,1623,0.00033268807646081043
2013-02-23,0.2655563410632304,715,232,0.0003714074700185041
2013-02-24,0.18037113648828818,655,227,0.00027537578089814987
2013-02-25,2.164086003149825,5958,2119,0.0003632235654833543
2013-02-26,2.573506355679802,6071,2059,0.00042390155751602734
2013-02-27,2.3699362762730236,6458,2013,0.00036697681577470173
2013-02-28,3.2336568985602243,7728,2738,0.0004184338636853292
2013-03-01,2.1832560960495817,6265,1993,0.00034848461229841686
2013-03-02,0.17662811765505393,581,164,0.0003040070871859792
2013-03-03,0.2672919575805324,701,290,0.00038130093806067395
2013-03-04,2.002454295045345,5732,1809,0.0003493465273980015
2013-03-05,2.508185933332921,6212,2113,0.0004037646383343401
2013-03-06,2.734311982816227,6333,2192,0.0004317561949812454
2013-03-07,2.625231024653224,7039,2514,0.00037295511076192986
2013-03-08,2.0278202014636357,5843,1925,0.00034705120682246033
2013-03-09,0.19278399156807227,712,274,0.0002707640331012251
2013-03-10,0.19089506089314068,749,170,0.00025486656995078863
2013-03-11,1.747477693873743,5671,1930,0.00030814277797103565
2013-03-12,1.7770562673432513,5826,1841,0.0003050216730764249
2013-03-13,1.636510729298842,6088,1945,0.0002688092525129504
2013-03-14,1.968329921915052,6409,1990,0.00030711966327274956
2013-03-15,1.6017898507743094,5926,1735,0.0002702986585849324
2013-03-16,0.301724785433626,675,305,0.0004469996821238904
2013-03-17,0.23150192681714757,754,239,0.0003070317331792408
2013-03-18,2.071289282280181,5588,2056,0.00037066737335006823
2013-03-19,2.236199200334338,5745,2089,0.00038924268065001534
2013-03-20,1.754932981922972,5942,1962,0.00029534382058616157
2013-03-21,1.9092403142586845,6112,2044,0.00031237570586693136
2013-03-22,1.6989648058919666,5315,1829,0.0003196547141847538
2013-03-23,0.1226789104631544,508,157,0.00024149391823455592
2013-03-24,0.15653020114735328,596,190,0.00026263456568347866
2013-03-25,1.7146895508064468,5193,1834,0.000330192480417186
2013-03-26,2.0396240971070063,5508,2115,0.00037030212365777166
2013-03-27,2.2464388464817393,5525,2057,0.0004065952663315365
2013-03-28,2.399690141728301,6111,2205,0.00039268370835023747
2013-03-29,0.5579119323548463,1475,513,0.00037824537786769236
2013-03-30,0.2738569650060372,703,266,0.0003895547155135664
2013-03-31,0.2376511997269362,558,231,0.00042589820739594305
2013-04-01,1.2375654099460291,3651,1268,0.00033896614898549143
2013-04-02,2.1739981384804996,5228,1862,0.00041583744041325546
2013-04-03,2.2232254113050787,5227,2072,0.0004253348787650811
2013-04-04,1.8278983419293853,5441,1778,0.0003359489692941344
2013-04-05,1.6538333209191636,4607,1534,0.0003589827047795015
2013-04-06,0.21403073340317433,664,196,0.00032233544187225047
2013-04-07,0.2109183280522372,760,233,0.00027752411585820684
2013-04-08,1.7543542854309901,5145,1684,0.00034098236840252483
2013-04-09,2.178571943481235,5743,1947,0.000379343887076656
2013-04-10,2.083646646205993,5830,1936,0.00035740079694785473
2013-04-11,2.2473164598646282,5788,2077,0.000388271675857745
2013-04-12,1.7991621880590292,5247,1676,0.00034289349877244694
2013-04-13,0.16001650652912716,638,173,0.00025080957136226827
2013-04-14,0.25280824285617953,676,187,0.0003739766906156502
2013-04-15,2.0566449706132452,6016,2054,0.00034186252835991443
2013-04-16,1.8673999942527777,5914,1872,0.0003157592144492353
2013-04-17,2.042737680332203,5862,2044,0.0003484711157168548
2013-04-18,2.555620179826942,6540,2313,0.00039076761159433364
2013-04-19,1.9091429558984945,5249,1820,0.0003637155564676118
2013-04-20,0.3082115777015376,735,246,0.0004193354798660376
2013-04-21,0.2939720486100158,806,327,0.0003647295888461734
2013-04-22,2.2554844746326004,5699,2091,0.0003957684637011055
