date,rel_day,AR,AR_std
2018-04-24,-10,-0.0008327826631218307,0.0068533688613350765
2018-04-25,-9,0.002458590164962096,0.0067429114504388
2018-04-26,-8,0.005921910077998091,0.006801911054285947
2018-04-27,-7,-0.0061074135724445465,0.006739221893326531
2018-04-30,-6,0.00688877045084238,0.006751805562311778
2018-05-01,-5,-0.004501213993664351,0.0067550865491365734
2018-05-02,-4,0.00639250421280246,0.006870469054231718
2018-05-03,-3,0.0025578386836213915,0.00675652830487131
2018-05-04,-2,-0.0037316118083474325,0.006770826884625616
2018-05-07,-1,-0.0012776269340360753,0.0067556278164608305
2018-05-08,0,-0.0010089817359502852,0.006753965401292694
2018-05-09,1,0.012555186047727592,0.006759089724186316
2018-05-10,2,0.002700582366771619,0.006761635133608618
2018-05-11,3,0.0017376266107320926,0.006743661712185578
2018-05-14,4,0.007464045755019818,0.006744534295864011
2018-05-15,5,0.001104519358590488,0.006782272212469208
2018-05-16,6,-0.0018706917134893794,0.006776838784660656
2018-05-17,7,0.008107592211810401,0.0067953438367344
2018-05-18,8,-0.00074421168857405,0.006783254471391866
2018-05-21,9,0.0004835263142371586,0.006760739014423049
2018-05-22,10,-0.010900808230249597,0.006805463699756731
