date,rel_day,AR,AR_std
2018-04-24,-10,-0.028258898008549305,0.060365507039793306
2018-04-25,-9,-0.011394976413538168,0.059324499379087806
2018-04-26,-8,-0.011032098253532949,0.05987655996811705
2018-04-27,-7,-0.05820132918357205,0.059474273012212885
2018-04-30,-6,-0.057183358074258284,0.05941285497926124
2018-05-01,-5,-0.009449952196594186,0.059394581087058654
2018-05-02,-4,-0.029201449516713187,0.06066815514620812
2018-05-03,-3,-0.04436489677689878,0.059428254599887737
2018-05-04,-2,0.05357708491676379,0.05986898349962241
2018-05-07,-1,0.03765624414239278,0.059430093091426495
2018-05-08,0,0.0057807345215285695,0.059476370704083535
2018-05-09,1,-0.006702592123698142,0.059679808156523184
2018-05-10,2,0.060592619605200806,0.05952290695691885
2018-05-11,3,-0.029678589813530908,0.05947272560119353
2018-05-14,4,0.02144464220373941,0.05987191188982847
2018-05-15,5,0.07358399723662964,0.05984500783850791
2018-05-16,6,-0.025005636533545525,0.06164307138974529
2018-05-17,7,0.008402111170272815,0.059848957200069865
2018-05-18,8,-0.025045624712167425,0.0596826036984865
2018-05-21,9,0.044880426470377294,0.06014296028671225
2018-05-22,10,-0.0347530212033414,0.06191924852114837
