date,rel_day,AR,AR_std
2010-09-08,-10,0.009827986113926407,0.03897681133205394
2010-09-09,-9,0.009016093113363155,0.03911986929745653
2010-09-10,-8,-0.013666578905055765,0.03899807062406517
2010-09-13,-7,0.021933129293952074,0.03927748755793774
2010-09-14,-6,0.011819086415363483,0.039052281984088215
2010-09-15,-5,0.04166287957709469,0.03901385659504588
2010-09-16,-4,-0.020856910477764737,0.03919931217350166
2010-09-17,-3,0.013833643760844512,0.039109062980272474
2010-09-20,-2,0.05153664973671178,0.03929620553821012
2010-09-21,-1,0.022142777429096018,0.038985972833912676
2010-09-22,0,-0.019338481472976787,0.03908171590396799
2010-09-23,1,0.014150751841005955,0.03903506887433529
2010-09-24,2,0.015730111193593715,0.039442407408537716
2010-09-27,3,0.0084499605472979,0.039018930091030725
2010-09-28,4,0.027007111816563813,0.03905319826550683
2010-09-29,5,0.013583181147100758,0.03909939082879851
2010-09-30,6,0.004823767844298887,0.039043429753982756
2010-10-01,7,-0.030522795112784978,0.038969283005055665
2010-10-04,8,0.0007629488228932807,0.03913507464305369
2010-10-05,9,0.025269447674001244,0.03939119080286574
2010-10-06,10,-0.013036808161574272,0.039331107547297975
