date,rel_day,AR,AR_std
2019-05-02,-10,-0.002294535124530559,0.003173927616361569
2019-05-03,-9,0.0029425167315845196,0.003195056123685902
2019-05-06,-8,-0.0031499194874958906,0.003180988086832415
2019-05-07,-7,0.001591815522036362,0.0031876606957594064
2019-05-08,-6,-0.0021573531776255114,0.003170724695245882
2019-05-09,-5,-0.0006188854029825774,0.0031687450320799435
2019-05-10,-4,-0.003570344200139494,0.003171668616533149
2019-05-13,-3,-0.0044023127862689235,0.003225782909176003
2019-05-14,-2,0.0008564180313348595,0.0031785199639584993
2019-05-15,-1,0.0024459737933193813,0.003181326938619345
2019-05-16,0,-0.002252358239283034,0.0031782037654710608
2019-05-17,1,-0.0016315931843698377,0.0031829641923169236
2019-05-20,2,-0.006148746146754109,0.003177544115252154
2019-05-21,3,-0.0011301527992134998,0.003175932066059889
2019-05-22,4,-0.0031752576905466176,0.003187103693981964
2019-05-23,5,-0.001831481232015493,0.0031988687889178613
2019-05-24,6,-0.0011502289338433881,0.0031803337759359895
2019-05-28,7,0.0033046416050758853,0.0031851982337730914
2019-05-29,8,0.0014305683119999139,0.0031729008190658175
2019-05-30,9,-0.0017094819790964889,0.003181206963872159
2019-05-31,10,-0.0013631460036536824,0.003184960921535115
