date,rel_day,AR,AR_std
1999-03-10,-10,0.0004184339420736779,0.0009604456483940034
1999-03-11,-9,-0.0003123537301367718,0.0009621433637290489
1999-03-12,-8,0.00028015783028647505,0.0009756217210921451
1999-03-15,-7,-0.0004485518271429515,0.0009632832112742469
1999-03-16,-6,6.133483181653646e-05,0.0009655811569112351
1999-03-17,-5,-0.0006656164906597853,0.0009666248313754669
1999-03-18,-4,-0.0008344130245894633,0.000965899829052766
1999-03-19,-3,0.0006094456792895518,0.0009632705555498638
1999-03-22,-2,0.0007228352042894966,0.000960633419501623
1999-03-23,-1,2.3391753359466166e-05,0.000968180840871925
1999-03-24,0,-0.0011101058481922449,0.0009606059865602248
1999-03-25,1,-0.0002445299946879573,0.000965853123180545
1999-03-26,2,0.0011122963656263517,0.0009662689510591315
1999-03-29,3,0.00020658634064709205,0.0009791642110104717
1999-03-30,4,0.00023089543937880423,0.0009640784634617352
1999-03-31,5,-0.002181334854260867,0.000960826153184378
1999-04-01,6,0.00030912159914610847,0.000965809891196989
1999-04-05,7,0.000503569732932186,0.0009657833656820628
1999-04-06,8,0.00020148483312140654,0.0009599887668848383
1999-04-07,9,0.0009362762265675492,0.000961825901976566
1999-04-08,10,-0.0008699570098319072,0.0009641624743004445
