date,rel_day,AR,AR_std
2025-03-19,-10,-0.0007070846681891691,0.00045322267109845673
2025-03-20,-9,-0.00028532545650999854,0.0004519504678385049
2025-03-21,-8,-0.00042324733526002696,0.00045239592471115386
2025-03-24,-7,-0.0008919423647236122,0.00045569365576579373
2025-03-25,-6,-0.0004994516756910662,0.00045360924487235704
2025-03-26,-5,0.0005296549843871352,0.0004555950254415123
2025-03-27,-4,0.0009331422684641759,0.00045208681804398957
2025-03-28,-3,-0.00012475159907209682,0.00045658914382149294
2025-03-31,-2,0.0007603235082649521,0.0004554998195081862
2025-04-01,-1,-0.0005533722218234931,0.000452271693853135
2025-04-02,0,-0.0006113199847471457,0.0004530499685775192
2025-04-03,1,-0.0010901301682034181,0.00048583016801316125
2025-04-04,2,-0.0021322440040429935,0.0005311148869623154
2025-04-07,3,-0.0007360440463247081,0.00045217234245723437
2025-04-08,4,-0.000574992522330434,0.00045678247261995395
2025-04-09,5,-0.0038721030174212745,0.0005592895336235331
2025-04-10,6,-0.0015376212854702198,0.0004677936522516068
2025-04-11,7,0.00023194065287763382,0.00045642771805991125
2025-04-14,8,0.00027637652129181185,0.0004527974236460485
2025-04-15,9,-0.00021335234395764686,0.0004519184006492261
2025-04-16,10,-8.36415737040519e-05,0.000462623939301341
