date,rel_day,AR,AR_std
2018-02-22,-10,0.0009094961607242593,0.0003559921657465222
2018-02-23,-9,0.00014024953420303451,0.00036057666181830517
2018-02-26,-8,-4.390948168765674e-05,0.00035891669647747956
2018-02-27,-7,-0.0005881767374661204,0.00035873187592388403
2018-02-28,-6,-0.0006824629435619959,0.00035847361013749857
2018-03-01,-5,-0.00031473548588760794,0.0003631395346091072
2018-03-02,-4,-0.00043738788001595336,0.0003618735797515793
2018-03-05,-3,-8.88252238695781e-05,0.0003585251873216216
2018-03-06,-2,-3.687818907388649e-05,0.00035722384163209067
2018-03-07,-1,-2.6839848570738923e-05,0.00035855705482137575
2018-03-08,0,0.00014148390337656667,0.00035687020051825317
2018-03-09,1,-1.4776350473581779e-06,0.0003614384149930223
2018-03-12,2,0.00022790069043800067,0.0003564647585355515
2018-03-13,3,0.0003989348309997708,0.0003566189168789771
2018-03-14,4,-0.00023708294823856536,0.00035747628298414666
2018-03-15,5,0.0004797647049950398,0.0003565756254489727
2018-03-16,6,-0.00015075210330646916,0.0003563502704195172
2018-03-19,7,-0.00018300522042635943,0.0003608078193066481
2018-03-20,8,-1.8495250132524385e-05,0.0003558616270375424
2018-03-21,9,-0.00013263406191285827,0.00035809426645875777
2018-03-22,10,0.00033822669161281613,0.0003708319840107878
