date,rel_day,AR,AR_std
2018-04-24,-10,-0.004037890828868846,0.004278869392840861
2018-04-25,-9,0.001239410646574935,0.004239252051163677
2018-04-26,-8,-0.0006519484094649267,0.004261464728305441
2018-04-27,-7,-0.007445774438942637,0.004219532638356827
2018-04-30,-6,-0.0018061548649071111,0.004223292756084068
2018-05-01,-5,-0.0038717487465195124,0.0042336750226946536
2018-05-02,-4,0.008645216407336077,0.004265773192152772
2018-05-03,-3,0.008448057552929123,0.004225735988109453
2018-05-04,-2,-0.003802498785354493,0.004235348742214827
2018-05-07,-1,-0.004631920378004675,0.004224995126279565
2018-05-08,0,-0.0005580459501103932,0.004219832259269175
2018-05-09,1,0.0006531277004160254,0.004230568579526305
2018-05-10,2,0.0017412259494201977,0.0042348082817230655
2018-05-11,3,0.0005688637471326073,0.004222963187068683
2018-05-14,4,0.00241913859200353,0.00421812936471069
2018-05-15,5,2.797755443342126e-05,0.00423368336270191
2018-05-16,6,0.012501271924953861,0.004233427606801404
2018-05-17,7,-0.002499569933770507,0.004224139404159937
2018-05-18,8,0.0035321248426798796,0.004240063711381295
2018-05-21,9,-0.0041410829065046985,0.004223434663657788
2018-05-22,10,-0.00204789222848919,0.004235575015469467
