date,rel_day,AR,AR_std
2010-09-08,-10,0.002915162813481131,0.007961464862651122
2010-09-09,-9,-0.004188781173219202,0.007963093401592377
2010-09-10,-8,-0.0015564798727026995,0.007950468300691385
2010-09-13,-7,-0.002815616413722799,0.00804072392997943
2010-09-14,-6,-0.0013475636056008164,0.007984853784920266
2010-09-15,-5,-0.0005512368059272818,0.007954506887178558
2010-09-16,-4,0.0022863355215585295,0.007956522038325474
2010-09-17,-3,-0.0030127841296345107,0.007988745012979626
2010-09-20,-2,-0.006957881673454083,0.008002888463173522
2010-09-21,-1,-0.0028784225760282132,0.007953067984629154
2010-09-22,0,0.010235788450209587,0.007948070490553025
2010-09-23,1,-0.004019599555047068,0.00796009696443047
2010-09-24,2,-0.0014776108037785549,0.007991571309609832
2010-09-27,3,-0.0017230827031356642,0.007967254164781511
2010-09-28,4,0.005111595147832342,0.007966391631344154
2010-09-29,5,-0.002608631645018718,0.007994352888160538
2010-09-30,6,-3.5044820807223105e-05,0.00795974617674743
2010-10-01,7,0.0037262513524322464,0.00795919650999714
2010-10-04,8,-0.002238034035053382,0.00796126251581892
2010-10-05,9,-0.0012047267844522251,0.008004411348244903
2010-10-06,10,0.008637948339355172,0.007946034528293575
