month,n_articles,n_gep_articles,GEP_monthly
1996-01,58640,2752,0.046930422919508864
1996-02,65928,3368,0.051086033248392185
1996-03,63236,4048,0.06401416914415839
1996-04,55628,3524,0.06334939239232042
1996-05,62636,4280,0.06833131106711796
1996-06,48228,3056,0.06336567968814796
1996-07,65940,4452,0.06751592356687898
1996-08,56948,3476,0.061038140057596404
1996-09,62852,5008,0.07967924648380321
1996-10,74080,3512,0.04740820734341253
1996-11,63236,3960,0.0626225567714593
1996-12,63112,3740,0.05925972873621498
1997-01,66528,3020,0.0453944203944204
1997-02,73488,3700,0.05034835619420858
1997-03,73136,4272,0.05841172609932181
1997-04,83844,4220,0.050331568150374505
1997-05,81480,3480,0.042709867452135494
1997-06,82460,3372,0.04089255396555906
1997-07,91740,3948,0.04303466317854807
1997-08,90308,3564,0.03946494219781193
1997-09,96276,4488,0.04661597906020192
1997-10,129924,6820,0.05249222622456205
1997-11,113420,6880,0.06065949567977429
1997-12,105476,5012,0.047517918768250594
1998-01,96560,5064,0.05244407622203811
1998-02,77936,5716,0.0733422295216588
1998-03,162720,7816,0.048033431661750246
1998-04,160744,6448,0.040113472353555966
1998-05,159668,9972,0.06245459328105819
1998-06,156032,9792,0.06275635767022149
1998-07,145556,6192,0.04254032812113551
1998-08,148136,7196,0.04857698331263163
1998-09,141908,6660,0.04693181497871861
1998-10,166720,6852,0.041098848368522074
1998-11,144760,8664,0.05985078751036198
1998-12,125372,8124,0.06479915770666496
1999-01,137844,8540,0.06195409303270363
1999-02,143224,6848,0.047813215662179526
1999-03,161900,9068,0.056009882643607165
1999-04,157872,8216,0.05204216073781291
1999-05,136916,7948,0.05805019135820503
1999-06,139448,6960,0.04991107796454593
1999-07,138084,6084,0.04406013730772573
1999-08,115860,4916,0.04243051959261177
1999-09,114308,6084,0.05322462119886622
1999-10,122484,5412,0.04418536298618595
1999-11,116176,7024,0.06045999173667539
1999-12,101288,5792,0.05718347681857673
2000-01,115008,4668,0.04058848080133556
2000-02,121616,7324,0.060222339165899225
2000-03,111492,6912,0.061995479496286726
2000-04,102084,4776,0.046785000587751265
2000-05,109624,6676,0.060899073195650584
2000-06,105960,6660,0.06285390713476784
2000-07,107252,5840,0.05445119904523925
2000-08,104148,4820,0.0462802934285824
2000-09,107112,7728,0.07214877884830831
2000-10,120340,7792,0.06474987535316604
2000-11,110620,8228,0.07438076297233773
2000-12,15276,932,0.061010735794710655
2001-01,119716,6876,0.05743593170503525
2001-02,109940,7696,0.07000181917409497
2001-03,110956,7512,0.06770251270774001
2001-04,85084,5020,0.05900051713600677
2001-05,108524,7348,0.06770852530315875
2001-06,121376,9184,0.07566569997363565
2001-07,125928,8160,0.06479893272346103
2001-08,109988,6484,0.05895188566025385
2001-09,129488,16044,0.12390337328555542
2001-10,145396,13000,0.08941098792263887
2001-11,119324,9716,0.0814253628775435
2001-12,97128,7860,0.08092414133926365
2002-01,107764,7144,0.06629301065290821
2002-02,107756,6904,0.0640706781988938
2002-03,106592,9712,0.09111377964575203
2002-04,115920,8904,0.07681159420289856
