date,rel_day,AR,AR_std
2019-05-02,-10,0.007016417144131426,0.007652571114590598
2019-05-03,-9,0.0017770126547727704,0.007686569737207332
2019-05-06,-8,-0.012902069338553496,0.007660307924636881
2019-05-07,-7,-0.0011238710689676183,0.007724694281838467
2019-05-08,-6,0.0012991373940142803,0.007667068377911832
2019-05-09,-5,-0.00836866438040899,0.007672568559035257
2019-05-10,-4,0.0023887696146943195,0.007652174776498377
2019-05-13,-3,-0.008669814852241508,0.007756937269759748
2019-05-14,-2,0.00581799491001599,0.007660231076562268
2019-05-15,-1,-0.004791810021085124,0.0076809245570922105
2019-05-16,0,-0.015273360870249128,0.007694509719974048
2019-05-17,1,-0.011711277065279586,0.007655739071920378
2019-05-20,2,0.0029224209938404832,0.007685840600046109
2019-05-21,3,0.005177830649530223,0.007659664644312
2019-05-22,4,-0.0013265229883301028,0.007694727980490525
2019-05-23,5,0.001413039687357457,0.007702179339115784
2019-05-24,6,-0.002647807750116916,0.007682790575899109
2019-05-28,7,0.011544749632748269,0.007735060092687342
2019-05-29,8,0.018736417459092013,0.007677320654901899
2019-05-30,9,0.0036034072409932213,0.007654055735356068
2019-05-31,10,0.01668106675935196,0.0077004381511285944
