date,rel_day,AR,AR_std
2018-03-08,-10,-0.038999675701421266,0.057191959984763445
2018-03-09,-9,0.05959095268127383,0.05793339206959019
2018-03-12,-8,0.05702152532737893,0.05714368040274554
2018-03-13,-7,-0.049420034850750576,0.05717626686398481
2018-03-14,-6,-0.01365765277656876,0.057347038620704886
2018-03-15,-5,-0.06842836493500701,0.057438619194393456
2018-03-16,-4,-0.02928547267198097,0.05709700246244992
2018-03-19,-3,0.02118603514787057,0.057765063525825465
2018-03-20,-2,-0.036367005647022915,0.057139050363549306
2018-03-21,-1,-0.035308118618848944,0.057538385255816046
2018-03-22,0,-0.024259984427584036,0.05929959531300776
2018-03-23,1,-0.18052492666284148,0.05875693398062058
2018-03-26,2,0.12180202894362496,0.059562104454857226
2018-03-27,3,-0.15448488466011256,0.05809140326332134
2018-03-28,4,-0.03442047868771887,0.057313997296380856
2018-03-29,5,0.01353463025304194,0.057613682412753914
2018-04-02,6,-0.10216095828045779,0.05877878206534699
2018-04-03,7,0.017766504320421053,0.0573763445084995
2018-04-04,8,0.07466997409406978,0.05839881905604892
2018-04-05,9,0.016363209811802795,0.057679720676680105
2018-04-06,10,-0.12739913659867055,0.06055457977747037
