date,rel_day,AR,AR_std
2019-05-02,-10,-0.02959187920505208,0.04555512273545755
2019-05-03,-9,-0.03499519755060078,0.0458489341657687
2019-05-06,-8,0.15578743756260707,0.045525848464602656
2019-05-07,-7,0.11067693660412321,0.04564116092675716
2019-05-08,-6,-0.012002733763195177,0.04536539877551881
2019-05-09,-5,-0.03419382727319252,0.04534049822642424
2019-05-10,-4,-0.16032912820549738,0.04542691676470498
2019-05-13,-3,0.06875279594407988,0.04632526051190106
2019-05-14,-2,-0.07352904638893404,0.045476447147221224
2019-05-15,-1,-0.059290626114438603,0.045520244224972806
2019-05-16,0,-0.023867751175408167,0.04555988666782764
2019-05-17,1,-0.021876096016875256,0.0462061743910528
2019-05-20,2,-0.027090636756830225,0.045501927412736905
2019-05-21,3,-0.03453311592160156,0.045478441400637774
2019-05-22,4,-0.045989426256159094,0.04566038936590503
2019-05-23,5,0.04547205127958662,0.04577554581555925
2019-05-24,6,-0.05878663745443104,0.045638738091139046
2019-05-28,7,0.05208527446550512,0.04558722644517023
2019-05-29,8,-0.03618968473160869,0.04571830355499209
2019-05-30,9,-0.02788494353641653,0.04551558611940244
2019-05-31,10,-0.03177731444456047,0.04695385946553973
