month,n_articles,n_gep_articles,GEP_monthly
2007-09,238520,1448,0.006070769746771759
2007-10,309664,1488,0.00480520822568978
2007-11,278972,1156,0.0041437850393587885
2007-12,219916,1100,0.005001909820113134
2008-01,296416,1252,0.004223793587390694
2008-02,285408,1476,0.005171543895055499
2008-03,289456,1132,0.003910784367917749
2008-04,311424,1816,0.00583127825729552
2008-05,292112,1324,0.00453250807909295
2008-06,287420,2292,0.007974392874539002
2008-07,331876,2276,0.0068579831021224795
2008-08,285752,1296,0.004535401327024833
2008-09,361020,1640,0.004542684615810758
2008-10,440796,2136,0.004845778999809436
2008-11,338892,1680,0.004957331539251443
2008-12,312548,1828,0.0058487016394281836
2009-01,327340,1708,0.0052178163377527955
2009-02,343756,2712,0.007889316841015138
2009-03,383360,2836,0.007397746243739566
2009-04,368400,3320,0.009011943539630836
2009-05,348144,2376,0.006824762167379016
2009-06,354988,2716,0.0076509628494484325
2009-07,364860,2200,0.006029710025763306
2009-08,325548,1400,0.004300441102387359
2009-09,335152,2204,0.006576120685539696
2009-10,354676,1532,0.004319435202833008
2009-11,304908,1924,0.006310100095766592
2009-12,285648,1352,0.004733098078754271
2010-01,293292,1688,0.005755356436588792
2010-02,314160,1732,0.005513114336643748
2010-03,293576,2168,0.00738479984739897
2010-04,324360,2036,0.006276976199284745
2010-05,306016,2068,0.006757816584753738
2010-06,289352,2176,0.0075202521496308995
2010-07,307264,1684,0.00548062903561758
2010-08,296976,2176,0.007327191422875923
2010-09,283808,2220,0.0078221896493404
2010-10,323520,3132,0.009681008902077152
2010-11,331484,2672,0.008060720879439128
2010-12,274852,2052,0.007465836159096532
2011-01,292908,1564,0.005339560544607863
2011-02,306996,1248,0.004065199546573897
2011-03,325312,3664,0.011263033641550266
2011-04,297304,2372,0.007978365578666954
2011-05,318120,2260,0.0071042373946938265
2011-06,296804,1352,0.004555194673926228
2011-07,310240,1352,0.0043579164517792675
2011-08,326500,2324,0.00711791730474732
2011-09,275264,1740,0.006321204371076494
2011-10,290336,1560,0.005373084977405489
2011-11,290964,2840,0.00976065767586368
2011-12,230864,2984,0.012925358652713286
2012-01,262160,4300,0.016402197131522734
2012-02,289756,3000,0.010353538839575366
2012-03,282316,3208,0.011363153345896089
2012-04,279040,2992,0.010722477064220184
2012-05,312156,4132,0.013236971257960764
2012-06,242292,2204,0.009096462120086508
2012-07,276084,3232,0.011706582054736963
2012-08,278580,2608,0.00936176322779812
2012-09,222712,2392,0.010740328316390674
2012-10,285980,3036,0.010616127001888244
2012-11,272048,2760,0.010145268482032583
2012-12,206840,2908,0.014059176174821117
2013-01,267060,2540,0.009510971317306972
2013-02,259312,2684,0.010350465848090332
