month,n_articles,n_gep_articles,GEP_monthly
2006-01,221040,2072,0.009373868982989505
2006-02,217564,1216,0.005589159971318785
2006-03,247992,1744,0.007032484918868351
2006-04,219340,1520,0.006929880550743139
2006-05,250084,1892,0.007565458006109947
2006-06,248148,2052,0.00826925866821413
2006-07,239552,1844,0.0076977023777718406
2006-08,254324,1584,0.006228275742753338
2006-09,221780,2216,0.00999188384885923
2006-10,269764,1732,0.006420426743375692
2006-11,260744,864,0.0033135949436995673
2006-12,213728,1052,0.004922144033537954
2007-01,244804,1124,0.004591428244636525
2007-02,247868,1668,0.006729388222763729
2007-03,267988,1444,0.005388300968700091
2007-04,261436,844,0.0032283235667620374
2007-05,278260,1328,0.004772514914109106
2007-06,261784,1492,0.005699355193594719
2007-07,267884,704,0.0026280031655492677
2007-08,270692,548,0.0020244410621665953
2007-09,238520,1140,0.004779473419419755
2007-10,309664,1032,0.003332644414591299
2007-11,278972,1024,0.003670619273618858
2007-12,219916,748,0.003401298677676931
2008-01,296416,996,0.0033601425024290185
2008-02,285408,1240,0.004344657472810853
2008-03,289456,804,0.002777624233044055
2008-04,311424,1176,0.003776202219482121
2008-05,292112,744,0.002546968286136824
2008-06,287420,1448,0.005037923596131097
2008-07,331876,1844,0.0055562921091009895
2008-08,285752,1124,0.003933480780536969
2008-09,361020,1132,0.003135560356766938
2008-10,440796,1268,0.0028766141253550397
2008-11,338892,840,0.0024786657696257213
2008-12,312548,824,0.002636395049720363
2009-01,327340,1152,0.0035192765931447425
2009-02,343756,1732,0.0050384575105598154
2009-03,383360,1516,0.003954507512520868
2009-04,368400,1552,0.004212812160694896
2009-05,348144,1040,0.0029872696355531044
2009-06,354988,1944,0.005476241450415226
2009-07,364860,1584,0.00434139121854958
2009-08,325548,1144,0.003514074729379385
2009-09,335152,2620,0.007817348546331216
2009-10,354676,1380,0.0038908750521602815
2009-11,304908,1164,0.003817544964382699
2009-12,285648,1008,0.003528818685935137
2010-01,293292,1336,0.004555187321849897
2010-02,314160,1684,0.0053603259485612426
2010-03,293576,2032,0.006921546720440363
2010-04,324360,2312,0.007127882599580713
2010-05,306016,1992,0.006509463557461048
2010-06,289352,1980,0.0068428764964472335
2010-07,307264,1588,0.0051681941262237035
2010-08,296976,1376,0.004633371046818598
2010-09,283808,1564,0.0055107678430488215
2010-10,323520,1724,0.005328882294757665
2010-11,331484,1624,0.0048991806542698895
2010-12,274852,1364,0.004962670819204517
2011-01,292908,1480,0.005052781078017671
2011-02,306996,1376,0.004482143089812245
2011-03,325312,2032,0.00624631123352351
2011-04,297304,1768,0.005946775018163227
2011-05,318120,2244,0.007053941908713693
2011-06,296804,1424,0.004797779005673778
2011-07,310240,908,0.002926766374419804
2011-08,326500,2296,0.007032159264931087
2011-09,275264,1916,0.0069605905603348055
2011-10,290336,1560,0.005373084977405489
2011-11,290964,3032,0.010420533124372775
2011-12,230864,3016,0.013063968396978308
2012-01,262160,4048,0.015440952090326518
2012-02,289756,2872,0.009911787849086818
2012-03,282316,2628,0.009308717890590686
2012-04,279040,2644,0.009475344036697248
2012-05,312156,4404,0.014108330450159535
2012-06,242292,2620,0.010813398708995758
2012-07,276084,3180,0.011518233581084019
2012-08,278580,2392,0.0085864024696676
2012-09,222712,2528,0.01135098243471389
2012-10,285980,2736,0.009567102594587033
2012-11,272048,2740,0.010071752043756984
2012-12,206840,2704,0.013072906594469155
2013-01,267060,2308,0.00864225267730098
2013-02,259312,2524,0.009733448509903129
2013-03,241312,4012,0.016625779074393318
2013-04,274544,2216,0.008071565942071215
2013-05,289888,2348,0.008099679876366044
2013-06,233380,1808,0.007747022024166595
2013-07,289424,832,0.0028746752169826967
2013-08,276880,1292,0.004666281421554464
2013-09,246712,2168,0.008787574175556924
2013-10,312700,2648,0.008468180364566678
2013-11,268620,3576,0.013312486039758768
2013-12,222140,2524,0.01136220401548573
2014-01,280424,4168,0.014863207143468463
2014-02,281468,3596,0.012775875055068426
2014-03,286468,8916,0.031123895164555902
2014-04,302144,7136,0.0236178775683118
2014-05,290616,5588,0.01922812233325075
2014-06,268828,3956,0.014715729016322704
2014-07,318552,16188,0.05081744895652829
2014-08,276948,5388,0.019454915724251485
2014-09,275364,8112,0.029459188564954025
2014-10,336012,3348,0.00996392985964787
2014-11,283808,5648,0.019900777990754313
2014-12,253808,3780,0.014893147576120532
2015-01,293144,3784,0.01290833174139672
2015-02,308760,3424,0.011089519367793756
2015-03,316672,4264,0.013465036378334681
2015-04,331752,4768,0.014372181629651065
2015-05,305380,2040,0.00668020171589495
2015-06,287452,3116,0.010840070690063036
2015-07,328256,3156,0.009614447260674595
2015-08,299236,2652,0.008862570011629618
2015-09,286432,1544,0.005390459166573567
2015-10,349460,2972,0.008504549876953014
2015-11,315392,1232,0.00390625
2015-12,251244,3620,0.014408304277913104
2016-01,276196,6596,0.02388159133369057
2016-02,318468,3452,0.010839393596844896
2016-03,286648,4924,0.01717786274455081
2016-04,297728,1168,0.003923043852106621
2016-05,311776,3956,0.01268859694139382
2016-06,276112,2576,0.009329547430028394
2016-07,294412,3076,0.010447943697947094
2016-08,307656,2152,0.006994825389395948
2016-09,264288,4064,0.015377164305606006
2016-10,286708,3096,0.010798443015193159
2016-11,287944,2896,0.010057511182729975
2016-12,226448,5508,0.024323464989754823
2017-01,311848,6620,0.02122829070572843
2017-02,307104,5760,0.018755861206627072
