month,n_articles,n_gep_articles,GEP_monthly
2002-08,24521,2170,0.08849557522123894
2002-09,25004,3616,0.14461686130219165
2002-10,28968,3103,0.10711819939243303
2002-11,23387,2550,0.10903493393765767
2002-12,22774,2661,0.11684376921050321
2003-01,36166,3803,0.10515401205552176
2003-02,36732,4499,0.1224817597734945
2003-03,42500,4892,0.11510588235294118
2003-04,39593,3152,0.07961003207637714
2003-05,39745,2818,0.07090200025160398
2003-06,40212,2300,0.057196856659703574
2003-07,45245,2300,0.05083434633661178
2003-08,38029,2373,0.06239974756107181
2003-09,44426,3330,0.0749561067843155
2003-10,46207,2827,0.06118120631073214
2003-11,40417,2726,0.06744686641759656
2003-12,42493,2496,0.05873908643776622
2004-01,40748,2106,0.05168351820948267
2004-02,44059,2273,0.05158991352504596
2004-03,50203,3050,0.060753341433778855
2004-04,46079,2709,0.058790338331995054
2004-05,41616,2266,0.05445021145713187
2004-06,43086,2653,0.061574525367868914
2004-07,47030,2446,0.052009355730384864
2004-08,44796,2610,0.05826413072595767
2004-09,42145,2664,0.06321034523668288
2004-10,46291,2398,0.051802726231880925
2004-11,43666,2569,0.0588329592818211
2004-12,41373,1919,0.04638290672660914
2005-01,45855,2200,0.0479773198124523
2005-02,45591,2290,0.05022921190585861
2005-03,52231,2408,0.04610288908885528
2005-04,51594,2286,0.04430747761367601
2005-05,47545,2070,0.04353770112524976
2005-06,52155,2709,0.05194132873166523
2005-07,49615,2353,0.047425173838556885
2005-08,49809,2258,0.045333172719789594
2005-09,52934,3327,0.0628518532512185
2005-10,56929,2380,0.0418064606790915
2005-11,53901,2401,0.04454462811450623
2005-12,49667,2380,0.04791914148227193
2006-01,55260,3302,0.0597538906985161
2006-02,54391,2938,0.05401628945965325
2006-03,61998,3403,0.0548888673828188
2006-04,54835,3316,0.06047232606911644
2006-05,62521,3496,0.05591721181682954
2006-06,62037,3199,0.05156600093492593
2006-07,59888,3697,0.06173189954581886
2006-08,63581,3616,0.056872336075242606
2006-09,55445,3736,0.06738209035981603
2006-10,67441,3020,0.044779881674352394
2006-11,65186,2495,0.03827508974319639
2006-12,53432,2131,0.039882467435244796
2007-01,61201,2074,0.03388833515792226
2007-02,61967,2806,0.0452821663143286
2007-03,66997,3350,0.05000223890621968
2007-04,65359,2861,0.0437736195474227
2007-05,69565,2841,0.0408395026234457
2007-06,65446,3027,0.04625187177214803
2007-07,66971,2563,0.03827029609831121
2007-08,67673,2422,0.03578975366837587
2007-09,59630,2847,0.04774442394767734
2007-10,77416,3644,0.04707037304949881
2007-11,69743,2704,0.038770916077599187
2007-12,54979,2144,0.03899670783390022
2008-01,74104,2894,0.039053222498110766
2008-02,71352,3072,0.04305415405314497
2008-03,72364,2842,0.03927367199159803
2008-04,77856,3410,0.043798808055898066
2008-05,73028,2924,0.040039436928301475
2008-06,71855,3923,0.05459606151276877
2008-07,82969,3797,0.04576408056020923
2008-08,71438,2842,0.039782748677174615
2008-09,90255,3766,0.041726220154008085
2008-10,110199,4738,0.04299494550767248
2008-11,84723,3553,0.0419366641880009
2008-12,78137,2821,0.03610325454010264
2009-01,81835,2918,0.03565711492637624
2009-02,85939,2687,0.03126636335074879
2009-03,95840,4251,0.04435517529215359
2009-04,92100,4120,0.04473398479913138
2009-05,87036,2819,0.03238889654855462
2009-06,88747,3617,0.04075630725545652
2009-07,91215,3269,0.03583840377130954
2009-08,81387,2308,0.02835833732660007
2009-09,83788,3828,0.04568673318374946
2009-10,88669,3086,0.03480359539410617
2009-11,76227,3411,0.04474792396394978
2009-12,71412,3150,0.04411023357418921
2010-01,73323,3288,0.04484268237797144
2010-02,78540,3304,0.042067736185383245
2010-03,73394,3682,0.05016758863122326
2010-04,81090,4340,0.05352077938093476
2010-05,76504,4050,0.052938408449231415
2010-06,72338,3692,0.05103818186845088
2010-07,76816,2635,0.03430274942720267
2010-08,74244,2725,0.03670330262378105
2010-09,70952,3112,0.0438606381779231
2010-10,80880,3290,0.040677546983184966
2010-11,82871,3251,0.03922964607643205
2010-12,68713,3184,0.046337665361721944
2011-01,73227,3635,0.049640160050254685
2011-02,76749,3304,0.04304942083935947
2011-03,81328,4569,0.056179913436946685
2011-04,74326,3607,0.048529451336006245
2011-05,79530,4798,0.060329435433169876
2011-06,74201,4398,0.05927143839031819
2011-07,77560,3974,0.05123775141825683
2011-08,81625,3879,0.04752220520673813
2011-09,68816,4571,0.06642350616135782
2011-10,72584,3420,0.047117822109555826
2011-11,72741,4423,0.06080477309907755
2011-12,57716,3753,0.06502529627832837
2012-01,65540,4406,0.06722612145254807
2012-02,72439,3636,0.05019395629426138
2012-03,70579,3828,0.054237096020062624
2012-04,69760,3777,0.0541427752293578
2012-05,78039,3730,0.047796614513256196
2012-06,60573,3319,0.0547933897941327
2012-07,69021,3358,0.04865185957896872
2012-08,69645,3090,0.044367865604135255
2012-09,55678,3485,0.0625920471281296
2012-10,71495,4106,0.057430589551716905
2012-11,68012,3710,0.05454919720049403
2012-12,51710,2953,0.05710694256430091
2013-01,66765,3068,0.045952220474799674
2013-02,64828,2708,0.041772073795273645
2013-03,60328,3597,0.059624055165097466
2013-04,68636,3270,0.04764263651727956
2013-05,72472,2690,0.03711778341980351
2013-06,58345,2674,0.04583083383323335
2013-07,72356,2489,0.03439935872629775
2013-08,69220,2685,0.038789367234903206
2013-09,61678,3504,0.05681118064788093
2013-10,78175,3318,0.0424432363287496
2013-11,67155,2809,0.0418286054649691
2013-12,55535,2477,0.04460250292608265
2014-01,70106,3440,0.04906855333352352
2014-02,70367,2977,0.04230676311339122
2014-03,71617,5459,0.07622491866456288
2014-04,75536,4827,0.06390330438466427
2014-05,72654,3625,0.04989401822336004
2014-06,67207,3350,0.0498459981847129
2014-07,79638,5886,0.07390944021698184
2014-08,69237,3560,0.05141759463870474
2014-09,68841,4272,0.06205604218416351
2014-10,84003,3310,0.039403354642096114
2014-11,70952,2903,0.040914984778441764
2014-12,63452,2799,0.04411208472546177
2015-01,73286,2773,0.03783805911088066
2015-02,77190,2464,0.03192123332037829
2015-03,79168,3403,0.042984539207760714
2015-04,82938,3344,0.040319274638886876
2015-05,76345,2439,0.03194708232366232
2015-06,71863,3160,0.04397255889678973
2015-07,82064,3251,0.039615422109573015
2015-08,74809,2152,0.02876659225494259
2015-09,71608,2454,0.034269913976092053
2015-10,87365,2956,0.03383505980655869
2015-11,78848,2229,0.02826958198051948
2015-12,62811,3271,0.05207686551718648
2016-01,69049,3001,0.043461889382902
2016-02,79617,2756,0.03461572277277466
2016-03,71662,2691,0.0375512824090871
2016-04,74432,2281,0.03064542132416165
2016-05,77944,2725,0.034960997639330804
2016-06,69028,2619,0.03794112534044156
2016-07,73603,2297,0.03120796706655979
2016-08,76914,1702,0.022128611176118782
2016-09,66072,2929,0.04433042741251968
2016-10,71677,2512,0.03504610963070441
2016-11,71986,2868,0.03984108021004084
2016-12,56612,2447,0.0432240514378577
2017-01,77962,3735,0.0479079551576409
2017-02,76776,3326,0.043320829425862246
2017-03,81548,2960,0.036297640653357534
2017-04,71311,3791,0.05316150383531292
2017-05,85543,3584,0.04189705762014426
2017-06,76731,3588,0.04676076162176956
2017-07,75821,3913,0.051608393453001146
2017-08,83411,5737,0.06877989713586936
2017-09,74622,5074,0.06799603334137386
2017-10,80483,3752,0.046618540561360784
2017-11,80194,3606,0.04496595755293414
2018-01,78729,3915,0.04972754639332393
2018-02,77755,2938,0.0377853514243457
2018-03,81112,6304,0.07771969622250716
2018-04,81698,7937,0.09715048103992754
2018-05,90922,9847,0.10830162116979389
2018-06,74535,8316,0.1115717448178708
2018-07,79809,7752,0.09713190241702063
2018-08,83227,8595,0.10327177478462518
2018-09,72178,7526,0.10426999916872177
2018-10,90853,7748,0.08528061814139323
2018-11,86338,5860,0.06787277907757881
2018-12,67655,4141,0.06120759736900451
2019-01,83556,4759,0.056955814064818804
2019-02,82047,5182,0.06315892110619523
2019-03,82328,5295,0.06431590710329414
2019-04,82094,7055,0.0859380709917899
2019-05,92118,9876,0.1072103172018498
2019-06,73681,7801,0.10587532742498065
2019-07,82918,6718,0.08101980269664005
2019-08,84072,7497,0.08917356551527263
2019-09,77915,5355,0.06872874286080986
2019-10,93603,5929,0.06334198690212921
2019-11,83069,3998,0.04812866412259688
2019-12,67439,4300,0.06376132504930382
2020-01,81927,6006,0.07330916547658281
2020-02,81120,4512,0.05562130177514793
2020-03,103705,6059,0.058425341111807534
2020-04,93611,5450,0.05821965367317943
2020-05,84965,4905,0.05772965338668864
2020-06,81568,5218,0.06397116516280894
2020-07,84878,4851,0.05715261905322934
2020-08,77186,4595,0.05953152126033218
2020-09,75160,4130,0.05494944119212347
2020-10,83388,4680,0.05612318319182616
2020-11,78108,4063,0.05201771905566651
2020-12,69565,4915,0.0706533457917056
2021-01,74957,6115,0.08158010592739838
2021-02,82233,5118,0.062237787749443656
2021-03,88603,4955,0.0559236143245714
2021-04,80736,4278,0.05298751486325803
2021-05,81908,3962,0.04837134345851443
2021-06,78348,3437,0.04386838209016184
2021-07,79152,3013,0.03806599959571457
2021-08,85200,3755,0.04407276995305164
2021-09,73464,2473,0.03366274637917892
2021-10,78036,3656,0.046850171715618436
2021-11,87798,3557,0.04051345133146541
2021-12,71520,5212,0.07287472035794183
2022-01,74214,5839,0.07867787748942248
2022-02,91661,9653,0.10531196473963846
2022-03,87195,12135,0.13917082401513847
2022-04,70205,6566,0.09352610212947796
2022-05,93467,5712,0.06111247820086234
2022-06,74856,4655,0.06218606390937266
2022-07,81896,4639,0.056645013187457266
2022-08,83317,4232,0.0507939556153006
2022-09,69375,5327,0.07678558558558558
2022-10,78037,5138,0.06584056280994913
2022-11,90067,5111,0.05674664416489946
2022-12,61790,4394,0.07111183039326752
2023-01,143602,8306,0.05784042004986003
2023-02,153044,8474,0.055369697603303625
2023-03,169906,10246,0.060303932762821796
2023-04,138618,7668,0.05531749123490456
2023-05,174566,11222,0.06428514143647675
2023-06,134382,7909,0.058854608504115134
2023-07,141250,6870,0.04863716814159292
2023-08,162920,6651,0.0408237171617972
2023-09,62508,3369,0.05389710117105011
2023-10,76457,5771,0.07548033535189715
2023-11,71082,3964,0.05576657944345967
2023-12,54864,2749,0.05010571595217265
2024-01,66943,5040,0.07528793152383371
2024-02,75556,4021,0.05321880459526709
2024-03,68450,4055,0.059240321402483566
2024-04,71341,6052,0.0848320040369493
2024-05,74657,3804,0.050953025168436986
2024-06,55246,3146,0.05694529920718242
2024-07,70731,3998,0.05652401351599723
2024-08,69143,3475,0.05025816062363508
2024-09,59170,4259,0.07197904343417272
2024-10,72344,6511,0.09000055291385602
2024-11,70385,6572,0.09337216736520565
2024-12,55091,4717,0.08562197092084006
2025-01,67734,10062,0.1485516874833909
2025-02,72553,9941,0.13701707717117143
2025-03,72008,10924,0.1517053660704366
2025-04,79730,15684,0.19671390944437475
2025-05,75072,8223,0.10953484654731457
2025-06,63961,8568,0.13395662982129736
2025-07,74494,11493,0.15428088168174617
2025-08,69618,6806,0.0977620730270907
2025-09,66304,6621,0.09985822876447877
2025-10,76975,6924,0.08995128288405327
