month,n_articles,n_gep_articles,GEP_monthly
2009-12,71412,20678,0.2895591777292332
2010-01,73323,22357,0.30491114657065316
2010-02,78540,21150,0.26928953399541633
2010-03,73394,23061,0.3142082459056599
2010-04,81090,21954,0.2707362190159083
2010-05,76504,22145,0.28946198891561226
2010-06,72338,21852,0.3020818933340706
2010-07,76816,20369,0.26516611122682776
2010-08,74244,19599,0.26398092775173754
2010-09,70952,20032,0.2823317172172736
2010-10,80880,22277,0.2754327398615232
2010-11,82871,21715,0.2620337633188932
2010-12,68713,20158,0.2933651565206002
2011-01,73227,23600,0.32228549578707305
2011-02,76749,22265,0.2901014996938071
2011-03,81328,25207,0.30994245524296676
2011-04,74326,22106,0.2974194763608966
2011-05,79530,24513,0.30822331195775177
2011-06,74201,24572,0.33115456665004517
2011-07,77560,25672,0.33099535843218153
2011-08,81625,26667,0.3267013782542113
2011-09,68816,24022,0.3490757963264357
2011-10,72584,23163,0.3191199162349829
2011-11,72741,21757,0.2991022944419241
2011-12,57716,17230,0.2985307367107908
2012-01,65540,18753,0.2861306072627403
2012-02,72439,19431,0.2682394842557186
2012-03,70579,19662,0.27858144773941257
2012-04,69760,18907,0.2710292431192661
2012-05,78039,21099,0.2703648175912044
2012-06,60573,18634,0.30762881151668237
2012-07,69021,20163,0.29212848263571956
2012-08,69645,21031,0.3019742982267212
2012-09,55678,19865,0.35678364883796115
2012-10,71495,23224,0.32483390446884397
2012-11,68012,21573,0.31719402458389695
2012-12,51710,17768,0.3436085863469348
2013-01,66765,20865,0.3125140417883622
2013-02,64828,18395,0.28375084839884
2013-03,60328,17823,0.29543495557618354
2013-04,68636,18859,0.2747683431435398
2013-05,72472,19279,0.2660199801302572
2013-06,58345,17731,0.3038992201559688
2013-07,72356,20714,0.28627895406047876
2013-08,69220,19877,0.28715689107194453
2013-09,61678,19244,0.3120075229417296
2013-10,78175,20964,0.2681675727534378
2013-11,67155,18313,0.27269749087930906
2013-12,55535,16093,0.28978121905104887
2014-01,70106,20312,0.28973269049724704
2014-02,70367,18097,0.2571802123154319
2014-03,71617,21486,0.30001256684865324
2014-04,75536,22103,0.29261544164371955
2014-05,72654,20386,0.28059019462108076
2014-06,67207,18974,0.2823217819572366
2014-07,79638,22980,0.2885557146086039
2014-08,69237,19461,0.28107803631006545
2014-09,68841,19853,0.2883891866765445
2014-10,84003,21417,0.2549551801721367
2014-11,70952,18563,0.26162757920847896
2014-12,63452,17975,0.28328500283679003
2015-01,73286,20479,0.2794394563763884
2015-02,77190,18663,0.24178002331908277
2015-03,79168,20731,0.2618608528698464
2015-04,82938,20485,0.24699172876124334
2015-05,76345,19619,0.2569781911061628
2015-06,71863,18347,0.25530523356943075
2015-07,82064,19972,0.24337102749073894
2015-08,74809,19629,0.2623882153216859
2015-09,71608,20834,0.29094514579376607
2015-10,87365,23318,0.26690322211411893
2015-11,78848,20170,0.2558086444805195
2015-12,62811,19951,0.3176354460206015
2016-01,69049,22601,0.3273182812205825
2016-02,79617,23432,0.29430900435836566
