month,n_articles,n_gep_articles,GEP_monthly
2011-10,160404,16322,0.10175556719283808
2011-11,164094,16754,0.10210001584457688
2011-12,130117,13906,0.10687304502870494
2012-01,137723,15019,0.10905222802291556
2012-02,153986,15784,0.1025028249321367
2012-03,147893,15193,0.10272967618480928
2012-04,137699,14718,0.10688530780906179
2012-05,161642,16636,0.10291879585751228
2012-06,130023,13377,0.10288179783576752
2012-07,142156,15332,0.10785334421339936
2012-08,145666,14863,0.1020347919212445
2012-09,118499,12209,0.10303040531987612
2012-10,147585,15833,0.10728055019141512
2012-11,142910,14581,0.10202924917780422
2012-12,79638,7915,0.099387227203094
2013-01,133592,12841,0.09612102521109049
2013-02,133028,11486,0.08634272483988334
2013-03,126395,12780,0.10111159460421694
2013-04,135910,12619,0.09284820837318813
2013-05,144440,13231,0.09160204929382443
2013-06,115459,11541,0.0999575606925402
2013-07,142313,13131,0.09226845052806139
2013-08,135766,12584,0.09268889118041336
2013-09,124780,12240,0.09809264305177112
2013-10,152045,13943,0.091703114209609
2013-11,145528,13908,0.0955692375350448
2013-12,20588,2144,0.1041383330095201
2014-01,151635,18243,0.1203086358690276
2014-02,155504,17975,0.11559188188085194
2014-03,162234,12853,0.07922506996067409
2014-04,162846,19755,0.12131093180059688
2014-05,165933,18513,0.11156912729836742
2014-06,148847,11620,0.07806673967228094
2014-07,175984,21861,0.12422152013819437
2014-08,164617,16420,0.09974668472879472
2014-09,159771,14797,0.09261380350626834
2014-10,189295,23426,0.12375392905253704
2014-11,168618,13885,0.08234589426988816
2015-01,175836,10184,0.05791760504106099
2015-02,191313,10697,0.05591360754365882
2015-03,200103,11579,0.057865199422297516
2015-04,196878,10708,0.05438901248488912
2015-05,197786,11986,0.060600851425277824
2015-06,181441,10150,0.055941049707618457
2015-07,205358,11829,0.057601846531423175
2015-08,197366,10896,0.05520707720681374
2015-09,173699,10150,0.0584344181601506
2015-10,201215,11897,0.05912581069999751
2015-11,206951,11299,0.0545974651004344
2015-12,10702,673,0.06288544197346291
2016-01,170569,9524,0.05583664089019693
2016-02,199574,10867,0.05445098058865383
2016-03,190411,10130,0.05320070794229325
2016-04,188143,9884,0.05253450832611365
2016-05,205260,10942,0.053307999610250414
2016-06,177616,9793,0.0551357985767048
2016-07,191212,10739,0.05616279313013828
2016-08,207178,10256,0.049503325642684066
