,weight
apec_forum,18.431786125100555
kituyi,18.21749266383612
unnecessarily,18.15005353665734
bashing,18.133823727061692
agricultural_tariffs,18.12900136060341
backsliding,18.040898859611737
common_agricultural,17.725987596431132
slapping,17.59885174023894
hefty_tariffs,17.523098454318905
doha_negotiations,17.513302252666946
counter_productive,17.442024491564272
pressing,17.337603710805823
globalism,17.33459445167373
steel_overcapacity,17.211256043612412
strident,17.15429831540873
zoellick's,17.14998600019833
talks_aimed,17.0842294179209
ignoring,17.020766909827138
provoking,16.814748966133997
draft_texts,16.797734373267204
tendencies,16.750024504586808
nation_trans,16.659300667226955
rob_portman,16.584037202846822
singling_out,16.578453887807438
suppressing,16.53102782425562
commissioner_sir,16.488542666882275
impose_punitive,16.391438327371983
stifling,16.21865686850627
quota_free,16.204173636915627
detrimental,16.142065780812715
stumbling_block,16.035193607784073
antagonistic,16.001984297910163
wto_urges,15.968738700808206
overt,15.96408697407135
anathema,15.235191784343845
unwelcome,15.223329875265975
acting_trade,15.179769581698732
amplified,15.095577175566355
deep_differences,15.060862870884923
running_doha,15.052632820802456
amplifying,14.850778078574915
aggravate,14.78311881347359
mexican_resort,14.72712190714526
commissioner_karel,14.650780798113768
resisting,14.542350126855931
cotton_producers,14.483587287546854
greater_access,14.36151470253334
barral,14.089465365002534
wto_prospects,14.0781953258707
commissioner_pascal,14.06173071390336
wto_director,14.00466677786204
broad_outlines,13.562532493152789
mercantilism,13.554208571299352
negotiating_texts,13.498823942151716
clamping,12.598590626699938
slap_hefty,11.4962715064134
troubled_doha,11.446540653827388
overdependence,10.72313894888613
hurting_wealthy,10.646742444542365
cancun_ministerial,10.491589523621757
chinese_tyres,10.413046137348978
andrew_robb,10.026603547516029
robert_portman,9.832466120516543
liberalisation_talks,8.927430295771837
nakasai,8.714648702636943
protected_farm,8.550534413266417
outline_doha,7.967190959906355
wto_texts,6.378310733365467
