,weight
fomenting,17.339459150018293
western_nations,17.282973336705428
missile_program,17.05476430611269
peaceful_solution,17.032138854056385
making_bombs,16.91850613133249
insists,16.851682346515297
ruled_out,16.843189149824727
hardliner,16.838026750421772
aggression_against,16.83260347319238
warmongering,16.786019849435398
hosseinian,16.767359388334665
covertly,16.66028232048049
wmd,16.596658034166627
iraq's_ambassador,16.314611745654133
international_terrorism,16.2525732051457
persian_gulf,16.217281112760794
hafezi,16.194287856312304
aggressors,15.893229612323896
halt_sensitive,15.857493128263757
zamaninia,15.85245232813147
insisting,15.820704253852005
sabri,15.722861944044555
insistence,15.369247928033873
seyed,15.31575779536959
pursuing_nuclear,15.234511195360795
deceitful,15.193992294364469
reimposition,15.105117594834514
threat_posed,15.104733481919974
de_facto,15.018885651673672
president_mohammad,15.01256902516839
senior_official,14.990844399130888
west's,14.849145624810083
mostafavi,14.700699641130994
provoke,14.693111524000587
main_ally,14.684138359868923
tehran_defiant,14.618236367980074
remarks_published,14.569486207127495
atomic_arms,14.536859263536725
iranian_marchers,14.455623077805441
gholamreza,14.442528737470846
tankertrackers_com,14.429404555849759
insist,14.159511083390884
adventurism,14.14095550021644
counter_productive,14.028713525521724
apparent_reference,13.685225187625898
reciprocate,13.605875261554715
targeted_sanctions,13.54828456119669
devastated_dorian,13.311731769533813
widely_believed,13.153703739485774
reza_derakhshi,13.134801424696748
menace,12.98155912934436
iran's_enemies,12.959992233167316
souri,12.605455948962696
terror_ship,12.278009904729988
pre_sanction,11.83571412912183
sheikhzadeh,11.395943360979158
disputed_atomic,11.263732972536426
parinoosh_arami,10.899360305119064
drivers_pain,10.864597605912907
helping_facilitate,10.36969604840884
razavi,9.771382640146257
mutual_ally,9.53104940582567
column_myths,9.27082105280773
rokneddin,9.24739974221531
temporarily_allow,8.824091127321193
embargoing,7.610699758541993
quagmire_deeper,6.967305688410483
khoshrou,6.754400704151016
sending_spies,6.5103124423551035
archfoe,6.480378826391873
usa_hikers,5.942404733427288
iraniens,5.501904187548773
