date,rel_day,AR,AR_std
2018-04-24,-10,0.00022794529698202427,0.00038742803768399795
2018-04-25,-9,0.00036421472327374414,0.0003807468123455729
2018-04-26,-8,0.00040281110822388243,0.0003842899574491049
2018-04-27,-7,0.0007209316912279271,0.00038170806501491936
2018-04-30,-6,-0.00014406284877094798,0.0003813138818273388
2018-05-01,-5,0.00032089823371558553,0.00038119659931710933
2018-05-02,-4,0.0005128497238162276,0.00038937044432857024
2018-05-03,-3,-0.00041993362354606476,0.0003814127171571981
2018-05-04,-2,-0.00011160002479224801,0.00038424133139648985
2018-05-07,-1,-9.311175522159045e-05,0.0003814245166633082
2018-05-08,0,-0.0002830960519213094,0.0003817215280782641
2018-05-09,1,0.0005147376896098357,0.0003830271971077343
2018-05-10,2,0.0004007921524857485,0.00038202019945536797
2018-05-11,3,-4.805512537077558e-05,0.00038169813367425616
2018-05-14,4,-2.4296021620320266e-05,0.0003842601259122115
2018-05-15,5,-0.0005005378815819026,0.00038408745472430945
2018-05-16,6,-3.772753108487962e-05,0.0003956274925281467
2018-05-17,7,0.00024205019590697787,0.0003841128018716306
2018-05-18,8,0.0003005796694096562,0.0003830451389985627
2018-05-21,9,7.935718439378882e-05,0.00038599972446230497
2018-05-22,10,0.00016129287435215443,0.0003974000074844471
