month,n_articles,n_gep_articles,GEP_monthly
2014-09,275364,2244,0.008149213404802371
2014-10,336012,1184,0.003523683677963882
2014-11,283808,2712,0.009555756004059082
2014-12,253808,1900,0.007485973649372754
2015-01,293144,2052,0.006999972709658052
2015-02,308760,1548,0.005013602798289934
2015-03,316672,4684,0.014791329830234437
2015-04,331752,5032,0.015167956786997516
2015-05,305380,1732,0.005671622241142184
2015-06,287452,2404,0.008363135410433742
2015-07,328256,5196,0.015829108988106844
2015-08,299236,2996,0.010012164311780668
2015-09,286432,1232,0.004301195397162328
2015-10,349460,2376,0.006799061409031077
2015-11,315392,956,0.003031148538961039
2015-12,251244,2244,0.00893155657448536
2016-01,276196,7560,0.027371866355776334
2016-02,318468,3280,0.010299307936747177
2016-03,286648,3100,0.010814657698640841
2016-04,297728,1312,0.0044067067927773
2016-05,311776,1136,0.0036436415888330084
2016-06,276112,1132,0.004099785594251608
2016-07,294412,1120,0.003804192763881907
2016-08,307656,1392,0.00452453389499961
2016-09,264288,2208,0.008354522339266255
2016-10,286708,1972,0.0068780780445610165
2016-11,287944,1288,0.0044730919901091876
2016-12,226448,2580,0.01139334416731435
2017-01,311848,2500,0.008016726097329467
2017-02,307104,4892,0.015929457122017297
2017-03,326192,1852,0.005677637710305587
2017-04,285244,2096,0.007348094964311256
2017-05,342172,3248,0.009492302117063933
2017-06,306924,1952,0.006359880621912916
2017-07,303284,3228,0.010643489270782501
2017-08,333644,2852,0.008548033233026818
2017-09,298488,3316,0.011109324327946183
2017-10,321932,4004,0.012437409142303344
2017-11,320776,2640,0.008230042147791605
2018-01,314916,3408,0.010821933467972411
2018-02,311020,1316,0.004231239148607807
2018-03,324448,2864,0.008827300522733998
2018-04,326792,6456,0.019755685573698254
2018-05,363688,16788,0.046160445216779214
2018-06,298140,9724,0.03261554974173207
2018-07,319236,10612,0.03324186495257427
2018-08,332908,16872,0.050680668533048166
2018-09,288712,10728,0.037158136828396464
2018-10,363412,12896,0.03548589479708981
2018-11,345352,12408,0.03592855984618592
2018-12,270620,4200,0.015519917227108122
2019-01,334224,5644,0.016886878261285845
2019-02,328188,5296,0.016137092154496813
2019-03,329312,7604,0.023090564570984354
2019-04,328376,10672,0.03249933003629985
2019-05,368472,17984,0.04880696497969995
2019-06,294724,13348,0.04528983048547115
2019-07,331672,12480,0.037627535637617886
2019-08,336288,9192,0.027333713959463317
2019-09,311660,9468,0.030379259449399988
2019-10,374412,3904,0.010427016228112347
2019-11,332276,5496,0.016540466359291673
2019-12,269756,2152,0.007977579738726849
2020-01,327708,13960,0.042598899019859145
2020-02,324480,2948,0.009085305719921104
2020-03,414820,3524,0.00849525095222024
2020-04,374444,1700,0.004540064735981882
2020-05,339860,2948,0.00867415994821397
2020-06,326272,2016,0.006178893683797568
2020-07,339512,1504,0.00442988760338368
2020-08,308744,4448,0.01440675770217397
2020-09,300640,2668,0.008874401277275146
2020-10,333552,3020,0.009054060536288195
2020-11,312432,3092,0.009896553490039433
2020-12,278260,1664,0.005980018687558398
2021-01,299828,3520,0.011740064303534026
2021-02,328932,4996,0.015188549609037734
2021-03,354412,2636,0.007437671410674582
2021-04,322944,3464,0.010726317875544986
2021-05,327632,3324,0.010145529130243688
2021-06,313392,5196,0.016579874406494104
2021-07,316608,1200,0.003790175864160097
2021-08,340800,2172,0.006373239436619718
2021-09,293856,1484,0.005050092562343461
2021-10,312144,1256,0.004023783894612743
2021-11,351192,1136,0.0032346978291077247
2021-12,286080,5352,0.018708053691275168
2022-01,296856,1788,0.006023122321933867
2022-02,366644,5508,0.015022746860715025
2022-03,348780,13080,0.03750215035265784
2022-04,280820,856,0.003048215939035681
2022-05,373868,2840,0.007596263922025955
2022-06,299424,3136,0.010473442342631185
2022-07,327584,3792,0.011575656930741429
2022-08,333268,2960,0.008881740821200955
2022-09,277500,3356,0.012093693693693694
2022-10,312148,3152,0.010097774132783167
2022-11,360268,3268,0.009071024903682813
2022-12,247160,2496,0.010098721475966984
2023-01,1005214,7042,0.007005473461372405
2023-02,1071308,5292,0.004939755887195839
2023-03,1189342,4424,0.0037197038362388616
2023-04,970326,1652,0.0017025205961707715
2023-05,1221962,2142,0.0017529186668652544
2023-06,940674,3514,0.0037356193537825006
2023-07,988750,1876,0.001897345132743363
2023-08,1140440,3192,0.002798919715197643
2023-09,437556,2968,0.006783131759134831
2023-10,535199,4907,0.009168552258132023
2023-11,497574,1995,0.0040094538701781045
2023-12,384048,2380,0.0061971420239136776
2024-01,267772,2528,0.009440867603782323
2024-02,302224,1884,0.006233786860077294
2024-03,273800,904,0.0033016800584368153
2024-04,285364,7088,0.02483845194208099
2024-05,298628,1108,0.003710301780141179
2024-06,220984,524,0.002371212395467545
2024-07,282924,1776,0.006277304152351868
2024-08,276572,2464,0.008909072501916318
2024-09,236680,1776,0.007503802602670272
2024-10,289376,5156,0.0178176490102842
2024-11,281540,3464,0.012303757902962278
2024-12,220364,2748,0.012470276451689024
2025-01,270936,2236,0.008252871526855051
2025-02,290212,2648,0.00912436425785288
2025-03,288032,5524,0.019178424619486725
2025-04,318920,9840,0.030854132697855263
2025-05,300288,9024,0.030051150895140665
2025-06,255844,14760,0.05769140570034865
2025-07,297976,4216,0.014148790506617983
2025-08,278472,4188,0.015039213996380247
2025-09,265216,5784,0.021808638996138996
2025-10,307900,3060,0.009938291653134134
2025-11,253784,1188,0.004681146171547457
2025-12,232400,1640,0.0070567986230636835
