date,n_articles,n_gep_articles,GEP_daily
2009-03-06,14744,1484,0.10065111231687467
2009-03-07,828,332,0.40096618357487923
2009-03-08,920,356,0.3869565217391304
2009-03-09,14540,1616,0.11114167812929848
2009-03-10,20244,1792,0.08852005532503458
2009-03-11,16784,2464,0.14680648236415633
2009-03-12,19204,1752,0.09123099354301187
2009-03-13,13348,1636,0.12256517830386575
2009-03-14,1300,428,0.3292307692307692
2009-03-15,1184,300,0.2533783783783784
2009-03-16,16928,1656,0.09782608695652174
2009-03-17,16264,1632,0.10034431874077718
2009-03-18,17744,1896,0.10685302073940486
2009-03-19,17340,1524,0.08788927335640138
2009-03-20,13296,1228,0.09235860409145608
2009-03-21,684,176,0.2573099415204678
2009-03-22,1084,188,0.17343173431734318
2009-03-23,17644,1532,0.08682838358648833
2009-03-24,15284,1992,0.130332373724156
2009-03-25,14468,2060,0.14238319048935583
2009-03-26,21116,1896,0.08978973290395909
2009-03-27,13724,1644,0.11979014864470999
2009-03-28,940,304,0.32340425531914896
2009-03-29,1508,468,0.3103448275862069
2009-03-30,16168,1560,0.09648688767936665
2009-03-31,20740,1860,0.08968177434908389
2009-04-01,17908,1696,0.09470627652445834
2009-04-02,18720,1792,0.09572649572649573
2009-04-03,14432,1388,0.09617516629711752
2009-04-04,740,248,0.33513513513513515
2009-04-05,1452,620,0.42699724517906334
2009-04-06,13560,1320,0.09734513274336283
2009-04-07,14136,1388,0.09818902093944538
2009-04-08,13824,1760,0.12731481481481483
2009-04-09,17408,1680,0.09650735294117647
2009-04-10,2188,344,0.15722120658135283
2009-04-11,676,116,0.17159763313609466
2009-04-12,796,192,0.24120603015075376
2009-04-13,11496,1068,0.09290187891440502
2009-04-14,14020,1444,0.10299572039942939
2009-04-15,14608,1372,0.09392113910186199
2009-04-16,15292,1492,0.09756735547998954
2009-04-17,14760,1360,0.0921409214092141
2009-04-18,972,288,0.2962962962962963
2009-04-19,868,316,0.3640552995391705
2009-04-20,15968,1368,0.08567134268537074
2009-04-21,19444,1320,0.06788726599465131
2009-04-22,19032,2116,0.11118116855821773
2009-04-23,21216,1916,0.09030920060331825
2009-04-24,16976,1540,0.09071630537229029
2009-04-25,1720,644,0.3744186046511628
2009-04-26,1536,656,0.4270833333333333
2009-04-27,17724,2320,0.13089596027984654
2009-04-28,18604,1856,0.09976349172221027
2009-04-29,22072,2716,0.12305183037332366
2009-04-30,26252,1956,0.07450860886789577
2009-05-01,16916,1608,0.09505793331756916
2009-05-02,1272,348,0.27358490566037735
2009-05-03,1268,432,0.34069400630914826
2009-05-04,18468,1708,0.09248429716265974
2009-05-05,18936,1496,0.07900295732995352
2009-05-06,22188,2192,0.09879213989543897
2009-05-07,23680,1836,0.07753378378378378
2009-05-08,18220,1576,0.08649835345773875
2009-05-09,756,236,0.31216931216931215
2009-05-10,876,244,0.2785388127853881
2009-05-11,17276,1316,0.07617504051863858
2009-05-12,17092,2268,0.13269365785162648
2009-05-13,16924,1708,0.1009217679035689
2009-05-14,16380,1372,0.08376068376068375
2009-05-15,14136,1356,0.09592529711375213
2009-05-16,764,220,0.2879581151832461
2009-05-17,804,180,0.22388059701492538
2009-05-18,15064,1412,0.09373340414232607
2009-05-19,15056,1492,0.09909670563230606
2009-05-20,16200,1724,0.10641975308641975
2009-05-21,14716,1552,0.10546344115248708
2009-05-22,11176,1612,0.14423765211166786
2009-05-23,776,156,0.20103092783505155
2009-05-24,812,224,0.27586206896551724
2009-05-25,3268,856,0.26193390452876375
2009-05-26,14012,1660,0.11846988295746504
2009-05-27,13212,1584,0.11989100817438691
2009-05-28,16668,1616,0.09695224382049436
2009-05-29,19136,1384,0.07232441471571906
2009-05-30,964,212,0.21991701244813278
2009-05-31,1128,404,0.35815602836879434
2009-06-01,18204,1700,0.09338606899582509
2009-06-02,16728,1700,0.1016260162601626
2009-06-03,16404,1560,0.09509875640087784
2009-06-04,15428,1436,0.0930775213896811
2009-06-05,13216,1344,0.1016949152542373
2009-06-06,736,220,0.29891304347826086
2009-06-07,1112,324,0.29136690647482016
2009-06-08,13664,1380,0.10099531615925059
2009-06-09,14900,1680,0.11275167785234899
2009-06-10,15408,2416,0.15680166147455868
2009-06-11,15172,2048,0.13498549960453468
2009-06-12,14236,1648,0.11576285473447598
2009-06-13,1420,560,0.39436619718309857
2009-06-14,1144,424,0.3706293706293706
2009-06-15,15272,1572,0.10293347302252488
2009-06-16,14204,1760,0.1239087580963109
2009-06-17,14820,1584,0.10688259109311742
2009-06-18,14824,1504,0.10145709660010793
2009-06-19,17352,1180,0.06800368833563854
2009-06-20,592,208,0.35135135135135137
2009-06-21,680,268,0.3941176470588235
2009-06-22,13920,1300,0.09339080459770115
2009-06-23,14432,1684,0.11668514412416851
2009-06-24,14544,1764,0.12128712871287128
2009-06-25,15160,1636,0.1079155672823219
2009-06-26,28052,1384,0.04933694567232283
2009-06-27,764,188,0.24607329842931938
2009-06-28,1336,460,0.344311377245509
2009-06-29,14064,1596,0.11348122866894197
2009-06-30,17200,1840,0.10697674418604651
2009-07-01,14596,1976,0.13537955604275143
2009-07-02,14092,1640,0.11637808685779165
2009-07-03,3176,744,0.23425692695214106
2009-07-04,816,344,0.4215686274509804
2009-07-05,1404,564,0.4017094017094017
2009-07-06,11932,1472,0.12336573918873617
2009-07-07,13412,1696,0.12645392186101997
2009-07-08,15236,1792,0.11761617222368076
2009-07-09,14336,1724,0.12025669642857142
2009-07-10,12192,1916,0.1571522309711286
2009-07-11,688,240,0.3488372093023256
2009-07-12,1016,364,0.35826771653543305
2009-07-13,14688,1208,0.08224400871459694
2009-07-14,13764,1264,0.09183376925312409
2009-07-15,17768,1340,0.07541647906348492
2009-07-16,16660,1880,0.11284513805522209
2009-07-17,12728,1088,0.08548082966687617
2009-07-18,772,256,0.3316062176165803
2009-07-19,1024,244,0.23828125
2009-07-20,14440,1132,0.07839335180055401
2009-07-21,17084,1408,0.08241629594942636
2009-07-22,19232,1636,0.0850665557404326
2009-07-23,23332,1684,0.0721755528887365
2009-07-24,14232,1324,0.09302979201798764
2009-07-25,636,216,0.33962264150943394
2009-07-26,876,208,0.2374429223744292
2009-07-27,15812,1372,0.08676954211990894
2009-07-28,19404,1400,0.07215007215007214
2009-07-29,19848,1512,0.0761789600967352
2009-07-30,21724,1500,0.0690480574479838
2009-07-31,17940,1180,0.06577480490523968
2009-08-01,600,164,0.2733333333333333
2009-08-02,732,160,0.2185792349726776
2009-08-03,15992,1376,0.08604302151075538
2009-08-04,19684,1368,0.0694980694980695
2009-08-05,20904,1624,0.0776884806735553
2009-08-06,22460,1452,0.06464826357969725
2009-08-07,17144,1184,0.06906206252916472
2009-08-08,756,184,0.24338624338624337
2009-08-09,764,272,0.35602094240837695
2009-08-10,15336,1196,0.07798643714136672
2009-08-11,16220,1692,0.10431565967940813
2009-08-12,15332,1664,0.10853117662405426
2009-08-13,16128,1348,0.0835813492063492
2009-08-14,12016,828,0.0689081225033289
2009-08-15,660,168,0.2545454545454545
2009-08-16,960,244,0.25416666666666665
2009-08-17,14660,1268,0.08649386084583902
2009-08-18,14368,1240,0.08630289532293986
2009-08-19,14464,1312,0.09070796460176991
2009-08-20,15648,1628,0.10403885480572597
2009-08-21,12180,1364,0.11198686371100164
2009-08-22,612,260,0.42483660130718953
2009-08-23,808,300,0.3712871287128713
2009-08-24,10884,1136,0.1043733921352444
2009-08-25,12404,1160,0.09351821992905514
2009-08-26,12864,1352,0.10509950248756218
2009-08-27,14172,1200,0.0846740050804403
2009-08-28,11580,1168,0.10086355785837652
2009-08-29,652,96,0.147239263803681
2009-08-30,724,176,0.2430939226519337
2009-08-31,13840,1460,0.10549132947976879
2009-09-01,14840,1584,0.10673854447439353
2009-09-02,14032,1312,0.09350057012542759
2009-09-03,14956,1672,0.11179459748595881
2009-09-04,12456,1092,0.08766859344894026
2009-09-05,940,144,0.15319148936170213
2009-09-06,948,204,0.21518987341772153
2009-09-07,3140,548,0.17452229299363056
2009-09-08,14924,1580,0.10586974001608147
2009-09-09,15712,1848,0.11761710794297352
2009-09-10,16856,1788,0.1060749881347888
2009-09-11,13692,1744,0.1273736488460415
2009-09-12,648,200,0.30864197530864196
2009-09-13,780,220,0.28205128205128205
2009-09-14,15664,1940,0.12385086823289071
2009-09-15,16532,1792,0.10839583837406243
2009-09-16,16460,1688,0.10255164034021871
2009-09-17,18496,2188,0.11829584775086505
2009-09-18,17888,1288,0.0720035778175313
2009-09-19,496,124,0.25
2009-09-20,704,236,0.3352272727272727
2009-09-21,13748,1388,0.10096013965667734
2009-09-22,15828,1932,0.12206216830932524
2009-09-23,15076,1972,0.13080392677102679
2009-09-24,16804,2024,0.12044751249702451
2009-09-25,15344,1628,0.10610010427528675
2009-09-26,780,348,0.4461538461538462
2009-09-27,820,336,0.4097560975609756
2009-09-28,11432,1508,0.1319104268719384
2009-09-29,15016,1780,0.11854022376132126
2009-09-30,20140,1980,0.09831181727904667
2009-10-01,17916,2132,0.11899977673587854
2009-10-02,12652,1220,0.09642744230161239
2009-10-03,920,236,0.2565217391304348
2009-10-04,1072,328,0.30597014925373134
2009-10-05,16100,1148,0.07130434782608695
2009-10-06,14036,1556,0.11085779424337418
2009-10-07,13404,1532,0.11429424052521635
2009-10-08,17532,1400,0.07985398129135296
2009-10-09,12032,1596,0.13264627659574468
2009-10-10,488,184,0.3770491803278688
2009-10-11,888,412,0.46396396396396394
2009-10-12,9756,1116,0.11439114391143912
2009-10-13,14848,1452,0.09779094827586207
2009-10-14,14948,1420,0.09499598608509499
2009-10-15,19616,1520,0.07748776508972267
2009-10-16,13492,1312,0.0972428105544026
2009-10-17,492,156,0.3170731707317073
2009-10-18,572,140,0.24475524475524477
2009-10-19,13976,1480,0.10589582140812821
2009-10-20,18644,1912,0.1025531001930916
2009-10-21,19836,2060,0.1038515829804396
2009-10-22,20896,1764,0.08441807044410414
2009-10-23,14684,1336,0.09098338327431217
2009-10-24,584,156,0.2671232876712329
2009-10-25,736,244,0.33152173913043476
2009-10-26,14264,1308,0.09169938306225463
2009-10-27,18044,1804,0.0999778319663046
2009-10-28,19332,1564,0.08090213118146079
2009-10-29,12784,1180,0.0923028785982478
2009-10-30,19392,1232,0.06353135313531354
2009-10-31,740,224,0.3027027027027027
2009-11-01,916,292,0.31877729257641924
2009-11-02,16332,1480,0.09061964241978937
2009-11-03,19652,1500,0.0763281090983106
2009-11-04,20068,1600,0.07972892166633447
2009-11-05,23432,1520,0.06486855582109935
2009-11-06,14076,1392,0.0988917306052856
2009-11-07,1136,300,0.2640845070422535
2009-11-08,1216,328,0.26973684210526316
2009-11-09,17404,1480,0.0850379223167088
2009-11-10,16448,1912,0.11624513618677043
2009-11-11,12168,1648,0.13543721236028927
2009-11-12,15864,1560,0.09833585476550681
2009-11-13,12236,1808,0.14776070611310885
2009-11-14,1024,324,0.31640625
2009-11-15,1168,404,0.3458904109589041
2009-11-16,15580,1556,0.09987163029525033
2009-11-17,15096,1492,0.09883412824589295
2009-11-18,14584,1544,0.10586944596818432
2009-11-19,15468,2000,0.12929919834497025
2009-11-20,6280,672,0.1070063694267516
2009-11-21,720,152,0.2111111111111111
2009-11-22,744,172,0.23118279569892472
2009-11-23,12200,1036,0.08491803278688524
2009-11-24,13680,1304,0.09532163742690059
2009-11-25,11280,1336,0.11843971631205674
2009-11-26,3344,900,0.26913875598086123
2009-11-27,7012,1020,0.14546491728465488
2009-11-28,508,156,0.30708661417322836
