date,rel_day,AR,AR_std
2019-12-31,-10,0.00021559914753618197,0.00039178312152778543
2020-01-02,-9,-0.0011054581837343456,0.00039625119025124355
2020-01-03,-8,-0.00012804507775678996,0.00039357117716723824
2020-01-06,-7,-0.00012497217835656617,0.0003923793370088699
2020-01-07,-6,-0.0010098304503927385,0.00039193553104995466
2020-01-08,-5,0.0001589894940206239,0.00039270177284342486
2020-01-09,-4,-0.0004946690062681749,0.0003942076856617259
2020-01-10,-3,0.00017207019014430164,0.000392167177231717
2020-01-13,-2,-0.0002889415698278455,0.00039234480502331183
2020-01-14,-1,-0.00048439023147940044,0.0003926560781463797
2020-01-15,0,0.0007584883186643916,0.0003944165495186029
2020-01-16,1,0.000368521581155171,0.000393220237886903
2020-01-17,2,0.00035225127523925547,0.0003933673632017123
2020-01-21,3,-0.00024386439872550562,0.0003932756487134624
2020-01-22,4,-0.0008040261144562049,0.00039189870653730165
2020-01-23,5,0.0002806744598453265,0.00039169919340785914
2020-01-24,6,-0.00022088536717104756,0.0003935090341942757
2020-01-27,7,-0.00031224841361757877,0.00039767303951577376
2020-01-28,8,-0.00011898215754671711,0.00039330095483041554
2020-01-29,9,-0.0002159132819658595,0.00039386321563559336
2020-01-30,10,-0.0009217592520557177,0.00039547346468873934
