date,rel_day,AR,AR_std
2019-12-31,-10,0.001663073544059986,0.004956788421241531
2020-01-02,-9,-0.006018407967279318,0.005013317837892724
2020-01-03,-8,-0.009107605698840834,0.004979410665547549
2020-01-06,-7,-0.004478301312321601,0.004964331660934146
2020-01-07,-6,0.000364350792140923,0.004958716686430266
2020-01-08,-5,-0.002444293867562233,0.0049684110766197494
2020-01-09,-4,-0.008002237450940374,0.004987463687135602
2020-01-10,-3,0.00042970300569138836,0.004961647443393728
2020-01-13,-2,0.0018216390483755326,0.004963894766803767
2020-01-14,-1,0.0020218642094413626,0.004967832953334749
2020-01-15,0,0.0002799383529896545,0.004990106205127052
2020-01-16,1,-0.003719096959561808,0.0049749706280223455
2020-01-17,2,0.0051156694388024984,0.004976832038115956
2020-01-21,3,-0.0036742901552503267,0.004975671678497491
2020-01-22,4,0.00032506165633685766,0.00495825078754921
2020-01-23,5,-0.006076873601751201,0.004955726573728947
2020-01-24,6,0.0029823659413246856,0.004978624440843327
2020-01-27,7,-0.010404302396328165,0.005031306887404838
2020-01-28,8,-0.0006921470035812531,0.004975991848154139
2020-01-29,9,0.005007802173149469,0.004983105497762001
2020-01-30,10,-0.008183208983875274,0.005003478156570844
