date,rel_day,AR,AR_std
2022-02-11,-10,-0.0014954924494120971,0.006508833360647346
2022-02-14,-9,0.001312834885720109,0.006399367657184525
2022-02-15,-8,-0.00010472720336469205,0.006453562140566544
2022-02-16,-7,0.01088189205676231,0.006384367869251047
2022-02-17,-6,0.002779820664942912,0.006478553551928079
2022-02-18,-5,0.0003625457673944047,0.006401662396364078
2022-02-22,-4,-0.0005906987457078867,0.00640958634987747
2022-02-23,-3,0.007544605367550048,0.006456489865605887
2022-02-24,-2,-0.012896945556510036,0.006564630934665679
2022-02-25,-1,0.009395107006460235,0.006526119674345159
2022-02-28,0,-0.0052444736184274615,0.006400137385738866
2022-03-01,1,0.009033867500353994,0.006456222492017417
2022-03-02,2,0.0003527591515721032,0.006467259435507173
2022-03-03,3,0.0047739430830780645,0.006408901328865615
2022-03-04,4,-0.00337357270201171,0.0064053217872047045
2022-03-07,5,-0.0011424997754461534,0.006622630616025553
2022-03-08,6,-0.004972513246814884,0.006432803306888599
2022-03-09,7,0.008671211213826413,0.006521744855393946
2022-03-10,8,0.002340245487639502,0.006399599635403581
2022-03-11,9,-0.0013185049747409744,0.006432918496145431
2022-03-14,10,-0.006917496579678576,0.006437472060404134
