date,rel_day,AR,AR_std
2019-05-02,-10,-0.003919731013570406,0.005771912417708101
2019-05-03,-9,-0.002483456013263469,0.0057976865470747005
2019-05-06,-8,-0.0056040029438249135,0.005778188874359651
2019-05-07,-7,-0.004814848059629773,0.005832301396800303
2019-05-08,-6,0.00703771717736424,0.005782271351168169
2019-05-09,-5,-0.0152096705003139,0.00578598897556455
2019-05-10,-4,0.00018957742468685103,0.005771175285369075
2019-05-13,-3,0.002439254601564635,0.005856071417346107
2019-05-14,-2,0.007569863259222029,0.005778497231461212
2019-05-15,-1,0.004917682861937434,0.005794290678218464
2019-05-16,0,0.008732373695724042,0.005807212069447589
2019-05-17,1,0.0010022739097924832,0.0057743573858262155
2019-05-20,2,-0.01528771315318504,0.005796396466235165
2019-05-21,3,-0.000176493971258059,0.005777995080648789
2019-05-22,4,0.005928827730986365,0.0058038245893485725
2019-05-23,5,-0.006452164887879622,0.005810766579789383
2019-05-24,6,0.0028109089318928875,0.005794447054284884
2019-05-27,7,0.0035272862037300295,0.005767340078252126
2019-05-28,8,0.004520224850993919,0.005837215722455559
2019-05-29,9,-0.009000712796290451,0.005790620589484163
2019-05-31,10,0.004641720962912072,0.005811884149432301
