date,rel_day,AR,AR_std
2022-09-23,-10,0.01150099891116162,0.005794362876942317
2022-09-26,-9,0.006545428955882338,0.0056989266429002304
2022-09-27,-8,-0.00387926237743785,0.005641773334410966
2022-09-28,-7,-0.018251406579430765,0.005672516608130453
2022-09-29,-6,-0.0081100871296564,0.005645354865926031
2022-09-30,-5,0.004893249486636434,0.0056713942294735475
2022-10-03,-4,-0.004104068190291105,0.005666196256390957
2022-10-04,-3,-0.00829820652750652,0.005803086590469161
2022-10-05,-2,0.005989829037393899,0.0056621836419532105
2022-10-06,-1,0.014383375555618527,0.005691248993951027
2022-10-07,0,0.0011464607653341036,0.005676244881577077
2022-10-10,1,-0.0009139991907923008,0.005643340596350437
2022-10-11,2,0.0026107043457043533,0.005646127957675568
2022-10-12,3,-0.0027532096924571103,0.005648382673355274
2022-10-13,4,-0.003547068135371749,0.005730112942621196
2022-10-14,5,0.007956529825657976,0.0056357213674906904
2022-10-17,6,-0.011012014236039983,0.0056914121503748045
2022-10-18,7,-0.00036497434194796095,0.005646510914501778
2022-10-19,8,0.016970313125397065,0.0056680736686088706
2022-10-20,9,0.0017988413124309256,0.005632157367557056
2022-10-21,10,-0.007964824247478545,0.005638928922051441
